folder,imgname,no_ruler_detected,no_panicles_detected
F6-camacani_11,P3142191.jpg,x,
F6-camacani_11,P3142210.jpg,x,
F6-camacani_11,P3142134.jpg,x,
F6-camacani_11,P3142136.jpg,x,
F6-camacani_11,P3142023.jpg,x,
F6-camacani_11,P3142062.jpg,x,
F6-camacani_11,P3141964.jpg,x,
F6-camacani_11,P3142123.jpg,x,
F6-camacani_11,P3142031.jpg,x,
F6-camacani_11,P3142039.jpg,x,
F6-camacani_11,P3141972.jpg,x,
F6-camacani_11,P3142140.jpg,x,
F6-camacani_11,P3142011.jpg,x,
F6-camacani_11,P3142126.jpg,x,
F6-camacani_11,P3142267.jpg,x,
F6-camacani_11,P3142209.jpg,x,
F6-camacani_11,P3142003.jpg,x,
F6-camacani_11,P3141952.jpg,x,
F6-camacani_11,P3142226.jpg,x,
F6-camacani_11,P3142080.jpg,x,
F6-camacani_11,P3142017.jpg,x,
F6-camacani_11,P3142253.jpg,x,
F6-camacani_11,P3142188.jpg,x,
F6-camacani_11,P3142202.jpg,x,
F6-camacani_11,P3142247.jpg,x,
F6-camacani_11,P3142194.jpg,x,
F6-camacani_11,P3142076.jpg,x,
F6-camacani_11,P3142105.jpg,x,
F6-camacani_11,P3142239.jpg,x,
F6-camacani_11,P3142119.jpg,x,
F6-camacani_11,P3142181.jpg,x,
F6-camacani_11,P3142100.jpg,x,
F6-camacani_11,P3142271.jpg,x,
F6-camacani_11,P3142102.jpg,x,
F6-camacani_11,P3142098.jpg,x,
F6-camacani_11,P3142212.jpg,x,
F6-camacani_11,P3142257.jpg,x,
F6-camacani_11,P3142249.jpg,x,
F6-camacani_11,P3141960.jpg,x,
F6-camacani_11,P3142184.jpg,x,
F6-camacani_11,P3142015.jpg,x,
F6-camacani_11,P3141999.jpg,x,
F6-camacani_11,P3142116.jpg,x,
F6-camacani_11,P3142090.jpg,x,
F6-camacani_11,P3142255.jpg,x,
F6-camacani_11,P3141991.jpg,x,
F6-camacani_11,P3142233.jpg,x,
F6-camacani_11,P3142175.jpg,x,
F6-camacani_11,P3142072.jpg,x,
F6-camacani_11,P3142078.jpg,x,
F6-camacani_11,P3142169.jpg,x,
F6-camacani_11,P3142156.jpg,x,
F6-camacani_11,P3142026.jpg,x,
F6-camacani_11,P3142074.jpg,x,
F6-camacani_11,P3142159.jpg,x,
F6-camacani_11,P3142128.jpg,x,
F6-camacani_11,P3142165.jpg,x,
F6-camacani_11,P3142063.jpg,x,
F6-camacani_11,P3142230.jpg,x,
F6-camacani_11,P3141962.jpg,x,
F6-camacani_11,P3142009.jpg,x,
F6-camacani_11,P3142103.jpg,x,
F6-camacani_11,P3142220.jpg,x,
F6-camacani_11,P3141980.jpg,x,
