folder,imgname,no_ruler_detected,no_panicles_detected
F6-camacani_9,P3141047.jpg,x,
F6-camacani_9,P3141311.jpg,x,
F6-camacani_9,P3141120.jpg,x,
F6-camacani_9,P3141140.jpg,x,
F6-camacani_9,P3141119.jpg,x,
F6-camacani_9,P3141285.jpg,x,
F6-camacani_9,P3141271.jpg,x,
F6-camacani_9,P3141043.jpg,x,
F6-camacani_9,P3141246.jpg,x,
F6-camacani_9,P3140978.jpg,x,
F6-camacani_9,P3141072.jpg,x,
F6-camacani_9,P3141401.jpg,x,
F6-camacani_9,P3140980.jpg,x,
F6-camacani_9,P3141090.jpg,x,
F6-camacani_9,P3141143.jpg,x,
F6-camacani_9,P3141238.jpg,x,
F6-camacani_9,P3141286.jpg,x,
F6-camacani_9,P3141361.jpg,x,
F6-camacani_9,P3141253.jpg,x,
F6-camacani_9,P3141293.jpg,x,
F6-camacani_9,P3140996.jpg,x,
F6-camacani_9,P3141171.jpg,x,
F6-camacani_9,P3141088.jpg,x,
F6-camacani_9,P3141071.jpg,x,
F6-camacani_9,P3141006.jpg,x,
F6-camacani_9,P3141389.jpg,x,
F6-camacani_9,P3141133.jpg,x,
F6-camacani_9,P3141063.jpg,x,
F6-camacani_9,P3140991.jpg,x,
F6-camacani_9,P3140998.jpg,x,
F6-camacani_9,P3141115.jpg,x,
F6-camacani_9,P3140995.jpg,x,
F6-camacani_9,P3141393.jpg,x,
F6-camacani_9,P3141237.jpg,x,
F6-camacani_9,P3141067.jpg,x,
