folder,imgname,no_ruler_detected,no_panicles_detected
F6-camacani_10,P3141756.jpg,x,
F6-camacani_10,P3141764.jpg,x,
F6-camacani_10,P3141774.jpg,x,
F6-camacani_10,P3141517.jpg,x,
F6-camacani_10,P3141719.jpg,x,
F6-camacani_10,P3141601.jpg,x,
F6-camacani_10,P3141453.jpg,x,
F6-camacani_10,P3141784.jpg,x,
F6-camacani_10,P3141834.jpg,x,
F6-camacani_10,P3141794.jpg,x,
F6-camacani_10,P3141926.jpg,x,
F6-camacani_10,P3141780.jpg,x,
F6-camacani_10,P3141521.jpg,x,
F6-camacani_10,P3141938.jpg,x,
F6-camacani_10,P3141423.jpg,x,
F6-camacani_10,P3141731.jpg,x,
F6-camacani_10,P3141886.jpg,x,
F6-camacani_10,P3141808.jpg,x,
F6-camacani_10,P3141457.jpg,x,
F6-camacani_10,P3141545.jpg,x,
F6-camacani_10,P3141583.jpg,x,
F6-camacani_10,P3141561.jpg,x,
F6-camacani_10,P3141539.jpg,x,
F6-camacani_10,P3141595.jpg,x,
F6-camacani_10,P3141912.jpg,x,
F6-camacani_10,P3141663.jpg,x,
F6-camacani_10,P3141623.jpg,x,
F6-camacani_10,P3141458.jpg,x,
F6-camacani_10,P3141824.jpg,x,
F6-camacani_10,P3141613.jpg,x,
F6-camacani_10,P3141932.jpg,x,
F6-camacani_10,P3141790.jpg,x,
F6-camacani_10,P3141832.jpg,x,
F6-camacani_10,P3141804.jpg,x,
F6-camacani_10,P3141563.jpg,x,
F6-camacani_10,P3141814.jpg,x,
F6-camacani_10,P3141786.jpg,x,
F6-camacani_10,P3141442.jpg,x,
F6-camacani_10,P3141411.jpg,x,
F6-camacani_10,P3141904.jpg,x,
F6-camacani_10,P3141940.jpg,x,
F6-camacani_10,P3141607.jpg,x,
F6-camacani_10,P3141655.jpg,x,
F6-camacani_10,P3141437.jpg,x,
F6-camacani_10,P3141661.jpg,x,
F6-camacani_10,P3141529.jpg,x,
F6-camacani_10,P3141870.jpg,x,
F6-camacani_10,P3141562.jpg,x,
F6-camacani_10,P3141665.jpg,x,
F6-camacani_10,P3141659.jpg,x,
F6-camacani_10,P3141438.jpg,x,
F6-camacani_10,P3141544.jpg,x,
F6-camacani_10,P3141864.jpg,x,
F6-camacani_10,P3141812.jpg,x,
F6-camacani_10,P3141485.jpg,x,
F6-camacani_10,P3141770.jpg,x,
F6-camacani_10,P3141493.jpg,x,
F6-camacani_10,P3141752.jpg,x,
F6-camacani_10,P3141484.jpg,x,
F6-camacani_10,P3141637.jpg,x,
F6-camacani_10,P3141705.jpg,x,
F6-camacani_10,P3141509.jpg,x,
F6-camacani_10,P3141741.jpg,x,
F6-camacani_10,P3141543.jpg,x,
F6-camacani_10,P3141474.jpg,x,
F6-camacani_10,P3141449.jpg,x,
F6-camacani_10,P3141760.jpg,x,
F6-camacani_10,P3141483.jpg,x,
F6-camacani_10,P3141635.jpg,x,
F6-camacani_10,P3141906.jpg,x,
F6-camacani_10,P3141471.jpg,x,
F6-camacani_10,P3141554.jpg,x,
F6-camacani_10,P3141826.jpg,x,
F6-camacani_10,P3141585.jpg,x,
F6-camacani_10,P3141571.jpg,x,
F6-camacani_10,P3141535.jpg,x,
F6-camacani_10,P3141527.jpg,x,
F6-camacani_10,P3141429.jpg,x,
F6-camacani_10,P3141872.jpg,x,
F6-camacani_10,P3141739.jpg,x,
F6-camacani_10,P3141445.jpg,x,
F6-camacani_10,P3141896.jpg,x,
F6-camacani_10,P3141573.jpg,x,
F6-camacani_10,P3141641.jpg,x,
F6-camacani_10,P3141754.jpg,x,
F6-camacani_10,P3141701.jpg,x,
F6-camacani_10,P3141697.jpg,x,
F6-camacani_10,P3141920.jpg,x,
F6-camacani_10,P3141462.jpg,x,
F6-camacani_10,P3141537.jpg,x,
F6-camacani_10,P3141916.jpg,x,
F6-camacani_10,P3141816.jpg,x,
F6-camacani_10,P3141717.jpg,x,
F6-camacani_10,P3141715.jpg,x,
F6-camacani_10,P3141575.jpg,x,
F6-camacani_10,P3141918.jpg,x,
F6-camacani_10,P3141685.jpg,x,
F6-camacani_10,P3141479.jpg,x,
F6-camacani_10,P3141525.jpg,x,
F6-camacani_10,P3141744.jpg,x,
F6-camacani_10,P3141629.jpg,x,
F6-camacani_10,P3141548.jpg,x,
F6-camacani_10,P3141711.jpg,x,
F6-camacani_10,P3141619.jpg,x,
F6-camacani_10,P3141405.jpg,x,
F6-camacani_10,P3141890.jpg,x,
F6-camacani_10,P3141515.jpg,x,
F6-camacani_10,P3141888.jpg,x,
F6-camacani_10,P3141699.jpg,x,
F6-camacani_10,P3141409.jpg,x,
F6-camacani_10,P3141792.jpg,x,
F6-camacani_10,P3141691.jpg,x,
F6-camacani_10,P3141721.jpg,x,
F6-camacani_10,P3141470.jpg,x,
F6-camacani_10,P3141882.jpg,x,
F6-camacani_10,P3141723.jpg,x,
F6-camacani_10,P3141647.jpg,x,
F6-camacani_10,P3141850.jpg,x,
F6-camacani_10,P3141615.jpg,x,
F6-camacani_10,P3141455.jpg,x,
F6-camacani_10,P3141427.jpg,x,
F6-camacani_10,P3141856.jpg,x,
F6-camacani_10,P3141587.jpg,x,
F6-camacani_10,P3141473.jpg,x,
F6-camacani_10,P3141878.jpg,x,
F6-camacani_10,P3141868.jpg,x,
F6-camacani_10,P3141782.jpg,x,
F6-camacani_10,P3141950.jpg,x,
F6-camacani_10,P3141746.jpg,x,
F6-camacani_10,P3141796.jpg,x,
F6-camacani_10,P3141463.jpg,x,
F6-camacani_10,P3141848.jpg,x,
F6-camacani_10,P3141450.jpg,x,
F6-camacani_10,P3141898.jpg,x,
F6-camacani_10,P3141422.jpg,x,
F6-camacani_10,P3141507.jpg,x,
F6-camacani_10,P3141558.jpg,x,
F6-camacani_10,P3141798.jpg,x,
F6-camacani_10,P3141822.jpg,x,
F6-camacani_10,P3141407.jpg,x,
F6-camacani_10,P3141742.jpg,x,
F6-camacani_10,P3141830.jpg,x,
F6-camacani_10,P3141914.jpg,x,
F6-camacani_10,P3141936.jpg,x,
F6-camacani_10,P3141778.jpg,x,
F6-camacani_10,P3141467.jpg,x,
F6-camacani_10,P3141910.jpg,x,
F6-camacani_10,P3141523.jpg,x,
F6-camacani_10,P3141501.jpg,x,
F6-camacani_10,P3141838.jpg,x,
F6-camacani_10,P3141928.jpg,x,
F6-camacani_10,P3141818.jpg,x,
F6-camacani_10,P3141621.jpg,x,
F6-camacani_10,P3141499.jpg,x,
F6-camacani_10,P3141892.jpg,x,
F6-camacani_10,P3141550.jpg,x,
F6-camacani_10,P3141577.jpg,x,
F6-camacani_10,P3141511.jpg,x,
F6-camacani_10,P3141611.jpg,x,
F6-camacani_10,P3141844.jpg,x,
F6-camacani_10,P3141675.jpg,x,
F6-camacani_10,P3141513.jpg,x,
F6-camacani_10,P3141645.jpg,x,
F6-camacani_10,P3141487.jpg,x,
F6-camacani_10,P3141669.jpg,x,
F6-camacani_10,P3141478.jpg,x,
F6-camacani_10,P3141434.jpg,x,
F6-camacani_10,P3141425.jpg,x,
F6-camacani_10,P3141840.jpg,x,
F6-camacani_10,P3141597.jpg,x,
F6-camacani_10,P3141639.jpg,x,
F6-camacani_10,P3141673.jpg,x,
F6-camacani_10,P3141842.jpg,x,
F6-camacani_10,P3141430.jpg,x,
F6-camacani_10,P3141477.jpg,x,
F6-camacani_10,P3141854.jpg,x,
F6-camacani_10,P3141441.jpg,x,
F6-camacani_10,P3141800.jpg,x,
F6-camacani_10,P3141417.jpg,x,
F6-camacani_10,P3141772.jpg,x,
F6-camacani_10,P3141439.jpg,x,
F6-camacani_10,P3141860.jpg,x,
F6-camacani_10,P3141488.jpg,x,
F6-camacani_10,P3141729.jpg,x,
F6-camacani_10,P3141900.jpg,x,
F6-camacani_10,P3141551.jpg,x,
F6-camacani_10,P3141679.jpg,x,
F6-camacani_10,P3141683.jpg,x,
F6-camacani_10,P3141707.jpg,x,
F6-camacani_10,P3141591.jpg,x,
F6-camacani_10,P3141758.jpg,x,
F6-camacani_10,P3141426.jpg,x,
F6-camacani_10,P3141737.jpg,x,
F6-camacani_10,P3141735.jpg,x,
F6-camacani_10,P3141415.jpg,x,
F6-camacani_10,P3141557.jpg,x,
F6-camacani_10,P3141768.jpg,x,
F6-camacani_10,P3141677.jpg,x,
F6-camacani_10,P3141858.jpg,x,
F6-camacani_10,P3141922.jpg,x,
F6-camacani_10,P3141836.jpg,x,
F6-camacani_10,P3141609.jpg,x,
F6-camacani_10,P3141461.jpg,x,
F6-camacani_10,P3141750.jpg,x,
F6-camacani_10,P3141581.jpg,x,
F6-camacani_10,P3141852.jpg,x,
F6-camacani_10,P3141689.jpg,x,
F6-camacani_10,P3141820.jpg,x,
F6-camacani_10,P3141466.jpg,x,
F6-camacani_10,P3141593.jpg,x,
F6-camacani_10,P3141788.jpg,x,
F6-camacani_10,P3141762.jpg,x,
F6-camacani_10,P3141713.jpg,x,
F6-camacani_10,P3141930.jpg,x,
F6-camacani_10,P3141433.jpg,x,
F6-camacani_10,P3141766.jpg,x,
