folder,imgname,no_ruler_detected,no_panicles_detected
F7-illpa_4,IMG_20180314_155000.jpg,x,
F7-illpa_4,IMG_20180314_155411.jpg,x,
F7-illpa_4,IMG_20180313_173749.jpg,x,
F7-illpa_4,IMG_20180313_173610.jpg,x,
F7-illpa_4,IMG_20180313_173832.jpg,x,
F7-illpa_4,IMG_20180314_155254.jpg,x,
F7-illpa_4,IMG_20180314_160334.jpg,x,
F7-illpa_4,IMG_20180314_155421.jpg,x,
F7-illpa_4,IMG_20180314_160757.jpg,x,
F7-illpa_4,IMG_20180313_173706.jpg,x,
F7-illpa_4,IMG_20180314_155457.jpg,x,
F7-illpa_4,IMG_20180313_180912.jpg,x,
F7-illpa_4,IMG_20180313_173549.jpg,x,
F7-illpa_4,IMG_20180314_160929.jpg,x,
F7-illpa_4,IMG_20180314_160405.jpg,x,
F7-illpa_4,IMG_20180314_161032.jpg,x,
F7-illpa_4,IMG_20180313_173225.jpg,x,
F7-illpa_4,IMG_20180314_154945.jpg,x,
F7-illpa_4,IMG_20180314_160244.jpg,x,
F7-illpa_4,IMG_20180314_160648.jpg,x,
F7-illpa_4,IMG_20180313_173803.jpg,x,
F7-illpa_4,IMG_20180313_173902.jpg,x,
F7-illpa_4,IMG_20180313_173847.jpg,x,
F7-illpa_4,IMG_20180314_160235.jpg,x,
F7-illpa_4,IMG_20180314_155623.jpg,x,
F7-illpa_4,IMG_20180314_160850.jpg,x,
F7-illpa_4,IMG_20180314_160340.jpg,x,
F7-illpa_4,IMG_20180314_160907.jpg,x,
F7-illpa_4,IMG_20180314_154914.jpg,x,
F7-illpa_4,IMG_20180314_154819.jpg,x,
F7-illpa_4,IMG_20180314_155738.jpg,x,
F7-illpa_4,IMG_20180314_155151.jpg,x,
F7-illpa_4,IMG_20180314_160839.jpg,x,
F7-illpa_4,IMG_20180314_160230.jpg,x,
F7-illpa_4,IMG_20180314_154936.jpg,x,
F7-illpa_4,IMG_20180314_155135.jpg,x,
F7-illpa_4,IMG_20180313_174234.jpg,x,
F7-illpa_4,IMG_20180314_161143.jpg,x,
F7-illpa_4,IMG_20180314_160024.jpg,x,
F7-illpa_4,IMG_20180313_173352.jpg,x,
F7-illpa_4,IMG_20180314_160935.jpg,x,
F7-illpa_4,IMG_20180314_155752.jpg,x,
F7-illpa_4,IMG_20180314_160915.jpg,x,
F7-illpa_4,IMG_20180313_173840.jpg,x,
F7-illpa_4,IMG_20180314_155744.jpg,x,
F7-illpa_4,IMG_20180314_155012.jpg,x,
F7-illpa_4,IMG_20180313_173757.jpg,x,
F7-illpa_4,IMG_20180314_160828.jpg,x,
F7-illpa_4,IMG_20180313_173321.jpg,x,
F7-illpa_4,IMG_20180314_161016.jpg,x,
F7-illpa_4,IMG_20180313_173744.jpg,x,
F7-illpa_4,IMG_20180314_155710.jpg,x,
F7-illpa_4,IMG_20180314_161125.jpg,x,
F7-illpa_4,IMG_20180314_160748.jpg,x,
F7-illpa_4,IMG_20180313_174023.jpg,x,
F7-illpa_4,IMG_20180314_160059.jpg,x,
F7-illpa_4,IMG_20180313_174210.jpg,x,
F7-illpa_4,IMG_20180313_173211.jpg,x,
F7-illpa_4,IMG_20180314_155956.jpg,x,
F7-illpa_4,IMG_20180314_154922.jpg,x,
F7-illpa_4,IMG_20180313_173334.jpg,x,
F7-illpa_4,IMG_20180314_155347.jpg,x,
F7-illpa_4,IMG_20180314_155600.jpg,x,
F7-illpa_4,IMG_20180313_173328.jpg,x,
F7-illpa_4,IMG_20180314_160330.jpg,x,
F7-illpa_4,IMG_20180314_154838.jpg,x,
F7-illpa_4,IMG_20180314_155920.jpg,x,
F7-illpa_4,IMG_20180314_155721.jpg,x,
F7-illpa_4,IMG_20180314_155233.jpg,x,
F7-illpa_4,IMG_20180314_161135.jpg,x,
F7-illpa_4,IMG_20180314_161139.jpg,x,
F7-illpa_4,IMG_20180314_155026.jpg,x,
F7-illpa_4,IMG_20180314_160524.jpg,x,
F7-illpa_4,IMG_20180314_155926.jpg,x,
F7-illpa_4,IMG_20180314_160924.jpg,x,
F7-illpa_4,IMG_20180313_174012.jpg,x,
F7-illpa_4,IMG_20180313_174241.jpg,x,
F7-illpa_4,IMG_20180314_160753.jpg,x,
F7-illpa_4,IMG_20180313_174135.jpg,x,
F7-illpa_4,IMG_20180314_155441.jpg,x,
F7-illpa_4,IMG_20180313_173315.jpg,x,
F7-illpa_4,IMG_20180314_160733.jpg,x,
F7-illpa_4,IMG_20180314_155054.jpg,x,
F7-illpa_4,IMG_20180313_173457.jpg,x,
F7-illpa_4,IMG_20180314_155732.jpg,x,
F7-illpa_4,IMG_20180314_155040.jpg,x,
F7-illpa_4,IMG_20180313_173144.jpg,x,
F7-illpa_4,IMG_20180313_180919.jpg,x,
F7-illpa_4,IMG_20180313_173718.jpg,x,
F7-illpa_4,IMG_20180314_155157.jpg,x,
F7-illpa_4,IMG_20180313_180928.jpg,x,
F7-illpa_4,IMG_20180313_173658.jpg,x,
F7-illpa_4,IMG_20180314_160721.jpg,x,
F7-illpa_4,IMG_20180314_161147.jpg,x,
F7-illpa_4,IMG_20180313_174247.jpg,x,
F7-illpa_4,IMG_20180314_155249.jpg,x,
F7-illpa_4,IMG_20180314_160047.jpg,x,
F7-illpa_4,IMG_20180314_160039.jpg,x,
F7-illpa_4,IMG_20180314_155833.jpg,x,
F7-illpa_4,IMG_20180314_160115.jpg,x,
F7-illpa_4,IMG_20180314_160947.jpg,x,
F7-illpa_4,IMG_20180313_174107.jpg,x,
F7-illpa_4,IMG_20180313_181031.jpg,x,
F7-illpa_4,IMG_20180314_160855.jpg,x,
F7-illpa_4,IMG_20180314_154807.jpg,x,
F7-illpa_4,IMG_20180314_160544.jpg,x,
F7-illpa_4,IMG_20180314_155427.jpg,x,
F7-illpa_4,IMG_20180314_155715.jpg,x,
F7-illpa_4,IMG_20180314_160400.jpg,x,
F7-illpa_4,IMG_20180314_155634.jpg,x,
F7-illpa_4,IMG_20180314_160603.jpg,x,
F7-illpa_4,IMG_20180313_181010.jpg,x,
F7-illpa_4,IMG_20180314_160257.jpg,x,
F7-illpa_4,IMG_20180314_160319.jpg,x,
F7-illpa_4,IMG_20180314_155838.jpg,x,
F7-illpa_4,IMG_20180313_173116.jpg,x,
F7-illpa_4,IMG_20180314_161044.jpg,x,
F7-illpa_4,IMG_20180314_160513.jpg,x,
F7-illpa_4,IMG_20180313_173947.jpg,x,
F7-illpa_4,IMG_20180314_160009.jpg,x,
F7-illpa_4,IMG_20180314_160528.jpg,x,
F7-illpa_4,IMG_20180314_160615.jpg,x,
F7-illpa_4,IMG_20180313_174031.jpg,x,
F7-illpa_4,IMG_20180314_161036.jpg,x,
F7-illpa_4,IMG_20180314_160714.jpg,x,
F7-illpa_4,IMG_20180314_160305.jpg,x,
F7-illpa_4,IMG_20180313_174216.jpg,x,
F7-illpa_4,IMG_20180314_160630.jpg,x,
F7-illpa_4,IMG_20180314_160506.jpg,x,
F7-illpa_4,IMG_20180313_173648.jpg,x,
F7-illpa_4,IMG_20180314_160450.jpg,x,
F7-illpa_4,IMG_20180313_181020.jpg,x,
F7-illpa_4,IMG_20180314_160349.jpg,x,
F7-illpa_4,IMG_20180314_160014.jpg,x,
F7-illpa_4,IMG_20180314_160031.jpg,x,
F7-illpa_4,IMG_20180314_155857.jpg,x,
F7-illpa_4,IMG_20180313_174118.jpg,x,
F7-illpa_4,IMG_20180314_161028.jpg,x,
F7-illpa_4,IMG_20180313_174221.jpg,x,
F7-illpa_4,IMG_20180314_160920.jpg,x,
F7-illpa_4,IMG_20180313_173959.jpg,x,
F7-illpa_4,IMG_20180314_160532.jpg,x,
F7-illpa_4,IMG_20180313_173137.jpg,x,
F7-illpa_4,IMG_20180314_155700.jpg,x,
F7-illpa_4,IMG_20180314_160424.jpg,x,
F7-illpa_4,IMG_20180314_155108.jpg,x,
F7-illpa_4,IMG_20180313_180948.jpg,x,
F7-illpa_4,IMG_20180314_155948.jpg,x,
F7-illpa_4,IMG_20180314_154906.jpg,x,
F7-illpa_4,IMG_20180313_174047.jpg,x,
F7-illpa_4,IMG_20180313_173218.jpg,x,
F7-illpa_4,IMG_20180313_174052.jpg,x,
F7-illpa_4,IMG_20180314_155300.jpg,x,
F7-illpa_4,IMG_20180314_160519.jpg,x,
F7-illpa_4,IMG_20180314_155505.jpg,x,
F7-illpa_4,IMG_20180313_173154.jpg,x,
F7-illpa_4,IMG_20180314_161130.jpg,x,
F7-illpa_4,IMG_20180314_160955.jpg,x,
F7-illpa_4,IMG_20180313_174156.jpg,x,
F7-illpa_4,IMG_20180313_173405.jpg,x,
F7-illpa_4,IMG_20180313_173604.jpg,x,
F7-illpa_4,IMG_20180314_160639.jpg,x,
F7-illpa_4,IMG_20180313_173449.jpg,x,
F7-illpa_4,IMG_20180314_155433.jpg,x,
F7-illpa_4,IMG_20180314_155048.jpg,x,
F7-illpa_4,IMG_20180314_160344.jpg,x,
F7-illpa_4,IMG_20180314_160105.jpg,x,
F7-illpa_4,IMG_20180313_174226.jpg,x,
F7-illpa_4,IMG_20180314_160308.jpg,x,
F7-illpa_4,IMG_20180314_160635.jpg,x,
F7-illpa_4,IMG_20180314_155213.jpg,x,
F7-illpa_4,IMG_20180314_154813.jpg,x,
F7-illpa_4,IMG_20180313_173239.jpg,x,
F7-illpa_4,IMG_20180314_155203.jpg,x,
F7-illpa_4,IMG_20180313_173258.jpg,x,
F7-illpa_4,IMG_20180314_155640.jpg,x,
F7-illpa_4,IMG_20180314_154735.jpg,x,
F7-illpa_4,IMG_20180313_180958.jpg,x,
F7-illpa_4,IMG_20180314_160942.jpg,x,
F7-illpa_4,IMG_20180314_155619.jpg,x,
F7-illpa_4,IMG_20180314_160833.jpg,x,
F7-illpa_4,IMG_20180314_154859.jpg,x,
F7-illpa_4,IMG_20180314_155031.jpg,x,
F7-illpa_4,IMG_20180314_155143.jpg,x,
F7-illpa_4,IMG_20180314_160813.jpg,x,
F7-illpa_4,IMG_20180314_155913.jpg,x,
F7-illpa_4,IMG_20180313_173106.jpg,x,
F7-illpa_4,IMG_20180313_173825.jpg,x,
F7-illpa_4,IMG_20180314_155905.jpg,x,
F7-illpa_4,IMG_20180314_160446.jpg,x,
F7-illpa_4,IMG_20180314_155652.jpg,x,
F7-illpa_4,IMG_20180314_161048.jpg,x,
F7-illpa_4,IMG_20180314_155316.jpg,x,
F7-illpa_4,IMG_20180314_160620.jpg,x,
F7-illpa_4,IMG_20180314_154715.jpg,x,
F7-illpa_4,IMG_20180314_155126.jpg,x,
F7-illpa_4,IMG_20180314_160429.jpg,x,
F7-illpa_4,IMG_20180314_154754.jpg,x,
F7-illpa_4,IMG_20180314_161040.jpg,x,
F7-illpa_4,IMG_20180313_173340.jpg,x,
F7-illpa_4,IMG_20180314_155113.jpg,x,
F7-illpa_4,IMG_20180313_173927.jpg,x,
F7-illpa_4,IMG_20180313_173434.jpg,x,
F7-illpa_4,IMG_20180314_160818.jpg,x,
F7-illpa_4,IMG_20180313_173909.jpg,x,
F7-illpa_4,IMG_20180314_160727.jpg,x,
F7-illpa_4,IMG_20180313_173920.jpg,x,
F7-illpa_4,IMG_20180314_160433.jpg,x,
F7-illpa_4,IMG_20180314_155938.jpg,x,
F7-illpa_4,IMG_20180313_173518.jpg,x,
F7-illpa_4,IMG_20180314_155942.jpg,x,
F7-illpa_4,IMG_20180314_160456.jpg,x,
