img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F6-camacani_10,P3141657.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,947.0,2848.0,4198600.0,,106.66:115.51:66.63,69.87:66.58:52.55
F6-camacani_10,P3141866.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1434.0,3308.0,6693311.0,,139.28:127.42:56.8,75.43:66.77:57.07
F6-camacani_10,P3141748.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,707.0,3053.0,3508606.0,,68.0:78.93:54.47,46.66:46.81:41.0
F6-camacani_10,P3141828.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1858.0,2965.0,6979740.0,,109.75:87.98:34.8,46.18:36.77:22.89
F6-camacani_10,P3141806.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,907.0,3000.0,4270290.0,,91.37:100.79:60.32,62.85:59.05:43.82
F6-camacani_10,P3141465.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1377.0,2647.0,5294709.0,,98.48:100.81:52.82,74.26:68.6:47.06
F6-camacani_10,P3141671.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1228.0,3088.0,4723045.0,,105.16:107.46:61.02,78.9:71.94:55.44
F6-camacani_10,P3141431.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,838.0,3037.0,4089715.0,,87.76:52.52:47.3,76.13:55.22:47.19
F6-camacani_10,P3141459.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1007.0,3145.0,5157828.0,,104.92:108.92:47.78,74.83:68.85:43.82
F6-camacani_10,P3141924.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1479.0,2648.0,5853933.0,,107.47:105.21:53.02,71.46:63.48:45.9
F6-camacani_10,P3141874.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1786.0,3185.0,9505023.0,,114.5:118.32:69.63,78.64:71.73:60.74
F6-camacani_10,P3141695.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,783.0,3185.0,3457530.0,,105.92:114.11:66.24,71.77:67.66:51.14
F6-camacani_10,P3141547.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,910.0,3173.0,4900673.0,,108.09:115.79:69.9,82.9:78.84:58.38
F6-camacani_10,P3141569.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,992.0,3077.0,3750487.0,,99.27:76.32:42.59,74.25:57.83:41.29
F6-camacani_10,P3141653.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1098.0,2637.0,4038440.0,,145.92:126.14:68.91,71.63:66.37:56.57
F6-camacani_10,P3141555.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,696.0,2926.0,3145791.0,,88.69:99.51:54.53,47.77:45.3:35.85
F6-camacani_10,P3141603.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1258.0,3522.0,7168209.0,,108.51:117.7:76.05,73.0:70.25:55.5
F6-camacani_10,P3141846.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1094.0,3043.0,5397618.0,,74.89:81.04:43.98,61.77:57.97:42.06
F6-camacani_10,P3141447.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1394.0,2727.0,6834986.0,,102.09:86.11:57.76,73.99:67.48:50.82
F6-camacani_10,P3141599.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1491.0,3396.0,7880062.0,,63.13:71.34:43.13,59.68:59.5:43.9
F6-camacani_10,P3141413.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,780.0,3273.0,4423405.0,,109.98:92.26:53.71,73.18:62.5:44.49
F6-camacani_10,P3141446.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,876.0,2870.0,3627191.0,,89.29:94.29:47.18,58.95:53.56:43.17
F6-camacani_10,P3141946.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,869.0,3015.0,4077731.0,,66.9:76.08:46.67,54.26:52.74:41.79
F6-camacani_10,P3141733.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,778.0,3254.0,4608059.0,,101.96:111.3:68.7,69.59:67.26:52.06
F6-camacani_10,P3141625.jpg,NA,3648:2736,,,,,,,,,,,2.0,1.0,753.0,3177.0,3527723.0,,129.97:128.03:64.3,75.99:67.48:48.94
F6-camacani_10,P3141625.jpg,NA,3648:2736,,,,,,,,,,,2.0,2.0,621.0,2775.0,3514690.0,,141.17:136.92:71.1,68.08:60.22:43.2
F6-camacani_10,P3141894.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1467.0,3469.0,7738296.0,,120.69:120.27:61.63,86.08:77.53:55.82
F6-camacani_10,P3141643.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,931.0,2774.0,3725146.0,,139.08:117.65:62.69,63.51:57.92:50.1
F6-camacani_10,P3141491.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,943.0,3077.0,5171757.0,,135.83:126.64:70.95,75.86:68.07:54.2
F6-camacani_10,P3141531.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1145.0,3368.0,6597839.0,,118.82:120.5:57.46,71.23:65.05:46.8
F6-camacani_10,P3141419.jpg,NA,3648:2736,,,,,,,,,,,2.0,1.0,626.0,2264.0,1878152.0,,134.78:99.92:74.83,60.53:52.84:41.63
F6-camacani_10,P3141419.jpg,NA,3648:2736,,,,,,,,,,,2.0,2.0,515.0,2021.0,1609633.0,,120.81:77.69:62.8,63.25:50.79:40.65
F6-camacani_10,P3141519.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1183.0,3250.0,6016816.0,,114.74:89.38:63.86,72.11:63.56:51.48
F6-camacani_10,P3141589.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1263.0,3298.0,7242677.0,,86.55:71.7:49.39,69.34:59.15:43.84
F6-camacani_10,P3141862.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1072.0,2825.0,4613764.0,,108.29:112.47:60.02,65.62:58.62:47.83
F6-camacani_10,P3141902.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1288.0,3624.0,7474506.0,,89.53:94.39:48.68,68.11:62.43:46.85
F6-camacani_10,P3141579.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1543.0,3425.0,8163615.0,,96.17:71.66:42.75,68.49:57.86:41.99
F6-camacani_10,P3141776.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1666.0,3284.0,8234491.0,,109.89:95.52:52.31,71.68:61.22:47.2
F6-camacani_10,P3141709.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1074.0,3102.0,5544466.0,,77.75:87.35:51.74,68.71:66.09:50.36
F6-camacani_10,P3141756.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1875.0,3219.0,9356787.0,,106.68:97.67:55.13,70.26:58.48:44.14
F6-camacani_10,P3141764.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1638.0,2887.0,6596443.0,,91.03:83.99:50.72,57.71:46.84:35.84
