folder,imgname,no_ruler_detected,no_panicles_detected
F7-illpa_2,IMG_20180313_143244.jpg,x,
F7-illpa_2,IMG_20180313_152719.jpg,x,
F7-illpa_2,IMG_20180313_144801.jpg,x,
F7-illpa_2,IMG_20180313_153518.jpg,x,
F7-illpa_2,IMG_20180313_145909.jpg,x,
F7-illpa_2,IMG_20180313_153241.jpg,x,
F7-illpa_2,IMG_20180313_153512.jpg,x,
F7-illpa_2,IMG_20180313_145609.jpg,x,
F7-illpa_2,IMG_20180313_145028.jpg,x,
F7-illpa_2,IMG_20180313_143711.jpg,x,
F7-illpa_2,IMG_20180313_150136.jpg,x,
F7-illpa_2,IMG_20180313_153153.jpg,x,
F7-illpa_2,IMG_20180313_143546.jpg,x,
F7-illpa_2,IMG_20180313_143849.jpg,x,
F7-illpa_2,IMG_20180313_143806.jpg,x,
F7-illpa_2,IMG_20180313_150141.jpg,x,
F7-illpa_2,IMG_20180313_144656.jpg,x,
F7-illpa_2,IMG_20180313_153442.jpg,x,
F7-illpa_2,IMG_20180313_152759.jpg,x,
F7-illpa_2,IMG_20180313_152959.jpg,x,
F7-illpa_2,IMG_20180313_150420.jpg,x,
F7-illpa_2,IMG_20180313_152352.jpg,x,
F7-illpa_2,IMG_20180313_151443.jpg,x,
F7-illpa_2,IMG_20180313_153035.jpg,x,
F7-illpa_2,IMG_20180313_145121.jpg,x,
F7-illpa_2,IMG_20180313_145215.jpg,x,
F7-illpa_2,IMG_20180313_144756.jpg,x,
F7-illpa_2,IMG_20180313_150611.jpg,x,
F7-illpa_2,IMG_20180313_150006.jpg,x,
F7-illpa_2,IMG_20180313_153532.jpg,x,
F7-illpa_2,IMG_20180313_144215.jpg,x,
F7-illpa_2,IMG_20180313_154054.jpg,x,
F7-illpa_2,IMG_20180313_143901.jpg,x,
F7-illpa_2,IMG_20180313_152511.jpg,x,
F7-illpa_2,IMG_20180313_144751.jpg,x,
F7-illpa_2,IMG_20180313_151452.jpg,x,
F7-illpa_2,IMG_20180313_144609.jpg,x,
F7-illpa_2,IMG_20180313_153304.jpg,x,
F7-illpa_2,IMG_20180313_153907.jpg,x,
F7-illpa_2,IMG_20180313_153539.jpg,x,
F7-illpa_2,IMG_20180313_144234.jpg,x,
F7-illpa_2,IMG_20180313_150235.jpg,x,
F7-illpa_2,IMG_20180313_153326.jpg,x,
F7-illpa_2,IMG_20180313_150130.jpg,x,
F7-illpa_2,IMG_20180313_150350.jpg,x,
F7-illpa_2,IMG_20180313_153123.jpg,x,
F7-illpa_2,IMG_20180313_143504.jpg,x,
F7-illpa_2,IMG_20180313_143433.jpg,x,
F7-illpa_2,IMG_20180313_145158.jpg,x,
F7-illpa_2,IMG_20180313_151424.jpg,x,
F7-illpa_2,IMG_20180313_150024.jpg,x,
F7-illpa_2,IMG_20180313_144600.jpg,x,
F7-illpa_2,IMG_20180313_153107.jpg,x,
F7-illpa_2,IMG_20180313_143307.jpg,x,
F7-illpa_2,IMG_20180313_152430.jpg,x,
F7-illpa_2,IMG_20180313_145208.jpg,x,
F7-illpa_2,IMG_20180313_152420.jpg,x,
F7-illpa_2,IMG_20180313_150211.jpg,x,
F7-illpa_2,IMG_20180313_153707.jpg,x,
F7-illpa_2,IMG_20180313_151124.jpg,x,
