img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F6-camacani_7,P3140198.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,936.0,3648.0,5751874.0,,106.71:59.01:35.04,47.85:38.4:28.39
F6-camacani_7,P3140347.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1223.0,3648.0,7402199.0,,105.61:60.39:39.27,44.5:36.23:27.61
F6-camacani_7,P3140111.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,896.0,3473.0,5176056.0,,103.13:92.15:36.36,45.53:35.91:24.37
F6-camacani_7,P3140272.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1391.0,3267.0,8243422.0,,113.56:72.99:32.7,53.03:40.78:32.82
F6-camacani_7,P3139991.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,558.0,2758.0,2343694.0,,99.3:88.25:42.5,48.63:38.48:28.61
F6-camacani_7,P3140221.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1255.0,3280.0,6334079.0,,91.06:70.66:37.8,41.4:38.84:24.6
F6-camacani_7,P3140326.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1126.0,3549.0,5545098.0,,99.63:96.85:47.31,50.15:44.09:31.96
F6-camacani_7,P3140402.jpg,NA,2736:3648,,,,,,,,,,,1.0,1.0,1795.0,2575.0,7567071.0,,127.95:109.7:90.61,53.52:50.47:49.24
F6-camacani_7,P3140242.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,893.0,3459.0,4638463.0,,84.71:77.78:37.88,37.01:30.95:24.47
F6-camacani_7,P3140488.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1522.0,3613.0,8515914.0,,74.21:74.85:43.59,45.01:37.87:30.17
F6-camacani_7,P3140462.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1228.0,3022.0,6476779.0,,116.5:79.42:45.77,63.64:57.91:42.44
F6-camacani_7,P3140468.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1264.0,3517.0,7826793.0,,100.63:78.66:47.74,43.67:40.17:27.25
F6-camacani_7,P3140192.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1329.0,3648.0,7161886.0,,112.82:55.47:34.64,42.71:38.91:32.56
F6-camacani_7,P3140335.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,923.0,3384.0,4361526.0,,88.82:92.06:48.41,50.99:46.79:34.13
F6-camacani_7,P3140371.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1030.0,3455.0,6723910.0,,108.93:95.62:42.21,57.93:51.48:34.34
F6-camacani_7,P3140419.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1039.0,3216.0,5916322.0,,93.88:76.36:43.59,52.22:44.94:31.97
F6-camacani_7,P3140262.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1201.0,3604.0,7389308.0,,83.69:71.21:35.78,42.03:33.52:23.45
F6-camacani_7,P3140095.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,958.0,3396.0,6067127.0,,93.3:89.96:56.51,41.11:35.51:28.71
F6-camacani_7,P3140328.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1005.0,3102.0,5775635.0,,98.33:96.77:51.27,55.36:49.56:34.89
F6-camacani_7,P3140053.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1104.0,3465.0,6388172.0,,79.42:63.31:35.32,42.28:38.73:26.73
F6-camacani_7,P3140204.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1075.0,3483.0,6732664.0,,111.94:62.96:33.73,51.93:41.54:27.4
F6-camacani_7,P3140356.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1180.0,3449.0,6424838.0,,138.55:81.1:52.01,49.7:47.73:34.34
F6-camacani_7,P3140147.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,772.0,3501.0,5060422.0,,76.6:79.08:40.04,34.6:30.15:22.8
F6-camacani_7,P3140113.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1669.0,3400.0,10667466.0,,81.08:87.72:50.22,45.14:40.74:33.72
F6-camacani_7,P3140101.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1177.0,3593.0,7990122.0,,92.74:61.87:45.09,46.99:40.75:32.05
F6-camacani_7,P3140344.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1399.0,3200.0,6994454.0,,120.84:85.31:46.23,59.0:51.49:33.92
F6-camacani_7,P3140357.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1042.0,3572.0,6458636.0,,135.19:94.73:36.12,49.1:41.42:28.78
F6-camacani_7,P3140139.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,986.0,3593.0,7025172.0,,132.42:88.97:28.52,42.21:31.41:21.69
F6-camacani_7,P3140228.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,976.0,3442.0,5542778.0,,92.88:89.17:37.94,50.45:44.18:28.58
F6-camacani_7,P3140133.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,853.0,3564.0,5379190.0,,141.66:79.17:29.37,39.88:33.06:20.8
F6-camacani_7,P3140434.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1544.0,3599.0,10116931.0,,102.71:77.96:53.59,49.62:41.1:31.31
F6-camacani_7,P3140182.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1159.0,3567.0,7622145.0,,80.11:55.89:42.21,45.03:38.54:31.3
F6-camacani_7,P3140331.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,911.0,3449.0,5601152.0,,97.84:102.63:50.32,52.17:47.57:32.92
F6-camacani_7,P3140399.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,986.0,2666.0,4298917.0,,81.5:79.63:39.71,43.34:35.72:23.75
F6-camacani_7,P3140389.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1295.0,3348.0,7216660.0,,80.3:83.68:44.0,48.73:45.79:34.21
F6-camacani_7,P3140449.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1187.0,3339.0,6998051.0,,76.03:59.86:42.66,36.67:32.08:27.15
F6-camacani_7,P3140465.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1531.0,2523.0,6251886.0,,79.34:77.39:33.04,45.92:38.44:24.9
F6-camacani_7,P3140477.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1105.0,3263.0,5842453.0,,79.83:58.78:34.85,39.53:34.89:22.92
F6-camacani_7,P3140075.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,910.0,3132.0,4782435.0,,75.76:79.1:41.59,40.68:37.55:28.51
F6-camacani_7,P3140294.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,947.0,3648.0,6295374.0,,105.57:99.51:50.66,47.09:38.87:30.12
F6-camacani_7,P3140057.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,943.0,3399.0,4901545.0,,69.66:57.48:32.2,39.62:35.4:26.0
F6-camacani_7,P3140397.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1178.0,2624.0,4688344.0,,99.43:102.73:46.02,51.86:45.37:33.81
F6-camacani_7,P3140333.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1104.0,3568.0,4589005.0,,67.38:73.49:43.21,32.68:31.48:25.75
F6-camacani_7,P3140234.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,950.0,3541.0,5594941.0,,82.91:65.95:38.86,45.26:41.46:30.04
F6-camacani_7,P3140296.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1428.0,3561.0,8738599.0,,93.5:96.91:51.99,49.69:45.2:34.26
F6-camacani_7,P3140384.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1624.0,3180.0,7983161.0,,94.97:64.39:39.69,54.38:47.05:33.21
F6-camacani_7,P3140125.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,897.0,3532.0,4983064.0,,153.18:106.73:37.47,39.94:32.88:23.54
F6-camacani_7,P3140340.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1104.0,3386.0,5238642.0,,105.96:104.47:56.05,55.21:48.79:36.53
F6-camacani_7,P3140376.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1000.0,3172.0,5739656.0,,136.9:89.95:37.4,48.66:41.17:27.98
F6-camacani_7,P3140452.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,954.0,3450.0,6136802.0,,94.11:65.7:35.12,41.98:35.4:23.33
F6-camacani_7,P3140276.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1496.0,3477.0,9900621.0,,119.21:79.97:39.06,51.53:41.64:32.91
F6-camacani_7,P3140090.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1249.0,3339.0,7818380.0,,102.82:94.57:38.78,46.9:40.34:26.53
F6-camacani_7,P3140312.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1091.0,3463.0,6984672.0,,105.25:100.64:52.98,51.54:46.37:33.56
F6-camacani_7,P3140274.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,2012.0,3350.0,11549085.0,,93.59:88.39:38.54,53.07:46.33:30.29
F6-camacani_7,P3140236.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,877.0,3504.0,5182745.0,,106.28:95.93:49.4,52.51:45.65:34.04
F6-camacani_7,P3140252.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,822.0,3560.0,5513398.0,,88.94:80.79:40.42,42.47:35.49:26.1
F6-camacani_7,P3140450.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,882.0,3087.0,4703178.0,,99.28:67.4:36.7,45.17:34.23:23.13
F6-camacani_7,P3140418.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,920.0,3153.0,5256568.0,,82.73:86.88:37.17,37.17:32.78:21.19
F6-camacani_7,P3140061.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,975.0,3454.0,5613646.0,,74.95:75.72:33.38,37.41:33.97:24.93
F6-camacani_7,P3140494.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1317.0,3480.0,6997504.0,,75.52:80.26:48.54,36.67:33.41:28.8
F6-camacani_7,P3140168.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,891.0,3501.0,5646732.0,,114.68:94.06:33.87,45.67:33.55:23.09
F6-camacani_7,P3140214.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,911.0,2658.0,3351696.0,,77.65:76.45:38.76,43.82:39.58:28.3
F6-camacani_7,P3140145.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,993.0,3648.0,6878373.0,,105.78:83.18:32.24,47.13:34.63:24.73
F6-camacani_7,P3140443.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,872.0,2646.0,4153395.0,,99.9:81.64:52.69,56.45:52.17:37.87
F6-camacani_7,P3140426.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1473.0,3477.0,9037834.0,,92.74:70.66:39.25,53.51:44.51:31.1
F6-camacani_7,P3140373.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1084.0,2128.0,3896967.0,,90.44:90.16:49.66,47.43:43.61:30.68
F6-camacani_7,P3140200.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,958.0,3577.0,5440138.0,,115.11:70.81:42.0,44.19:33.79:27.07
F6-camacani_7,P3139987.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,598.0,2517.0,1922387.0,,90.67:86.78:48.95,42.64:35.22:27.08
F6-camacani_7,P3140456.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1385.0,3326.0,7876958.0,,97.02:67.37:38.27,46.92:40.99:25.92
F6-camacani_7,P3140458.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1002.0,3497.0,5673443.0,,113.89:73.69:42.44,46.93:38.4:28.62
F6-camacani_7,P3140489.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1410.0,3421.0,7760822.0,,83.66:82.78:35.08,40.48:35.14:25.36
F6-camacani_7,P3140364.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1453.0,3355.0,8573339.0,,128.27:73.78:46.15,61.15:53.57:38.37
F6-camacani_7,P3140424.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,2261.0,2375.0,9338505.0,,87.01:68.93:52.04,52.56:45.73:35.47
F6-camacani_7,P3140284.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,864.0,3449.0,5279818.0,,143.2:111.19:47.29,45.52:37.97:29.01
F6-camacani_7,P3140066.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1084.0,3091.0,5188689.0,,81.31:60.07:33.91,38.2:36.11:24.7
F6-camacani_7,P3140086.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1013.0,3037.0,5482453.0,,89.64:61.09:41.77,42.19:38.73:26.01
F6-camacani_7,P3140464.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,755.0,3066.0,4252057.0,,101.14:78.26:38.59,46.73:39.43:24.21
F6-camacani_7,P3140178.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1343.0,3594.0,8121800.0,,99.26:90.53:41.14,44.12:34.28:23.85
F6-camacani_7,P3140260.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,800.0,3512.0,5002544.0,,88.01:66.59:32.46,44.16:33.18:25.41
F6-camacani_7,P3140117.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,704.0,3442.0,3665119.0,,82.93:78.66:36.09,38.83:31.15:22.82
F6-camacani_7,P3140329.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,930.0,3359.0,5690020.0,,105.78:106.0:57.6,52.06:46.48:33.51
F6-camacani_7,P3140372.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,975.0,3323.0,5408440.0,,131.93:102.75:50.86,57.28:48.69:36.15
F6-camacani_7,P3140435.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1335.0,3312.0,7440689.0,,129.85:103.27:37.18,55.28:43.58:26.39
F6-camacani_7,P3139999.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,538.0,2830.0,2319340.0,,82.35:82.36:44.08,41.49:34.9:25.71
F6-camacani_7,P3140408.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1222.0,2624.0,5501036.0,,108.65:114.86:59.54,51.14:46.89:37.62
F6-camacani_7,P3139997.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,789.0,2738.0,3609848.0,,108.46:87.7:44.74,53.21:39.59:27.27
F6-camacani_7,P3140385.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1137.0,2801.0,5658590.0,,122.51:89.09:37.21,60.08:50.09:34.61
F6-camacani_7,P3140206.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,761.0,3458.0,4340508.0,,79.18:54.18:35.6,42.43:36.35:27.91
F6-camacani_7,P3140087.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,889.0,3368.0,5133460.0,,85.76:58.72:43.95,42.9:40.6:28.51
F6-camacani_7,P3140481.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1000.0,3220.0,6085463.0,,81.44:72.16:37.83,40.2:36.23:26.44
F6-camacani_7,P3140430.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1067.0,3472.0,6083825.0,,118.22:113.0:57.04,55.86:46.87:34.32
F6-camacani_7,P3140427.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1183.0,3301.0,7078756.0,,120.81:107.69:50.38,62.0:50.95:36.9
F6-camacani_7,P3140360.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1137.0,3617.0,7456961.0,,115.99:56.54:31.68,46.35:37.2:27.7
F6-camacani_7,P3139983.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,693.0,2314.0,2416137.0,,98.15:84.41:41.59,44.43:34.68:23.04
F6-camacani_7,P3140469.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,855.0,3090.0,4068342.0,,98.57:82.27:47.01,37.4:34.66:23.5
F6-camacani_7,P3140156.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1156.0,3550.0,6180388.0,,77.88:74.55:31.99,38.95:31.57:22.22
F6-camacani_7,P3140363.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1458.0,3310.0,8158832.0,,100.64:95.51:42.83,58.89:53.23:36.56
F6-camacani_7,P3140069.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,890.0,3404.0,5366865.0,,88.46:79.56:34.03,43.76:36.88:25.05
F6-camacani_7,P3139985.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,488.0,2084.0,1794094.0,,109.34:85.24:40.39,45.31:33.12:22.09
F6-camacani_7,P3140337.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,887.0,3514.0,5027002.0,,97.47:97.14:43.22,51.65:45.61:31.58
F6-camacani_7,P3139995.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,565.0,3467.0,2846929.0,,103.12:90.71:46.96,50.43:40.4:31.4
F6-camacani_7,P3139984.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,600.0,3002.0,2449435.0,,121.63:102.0:50.38,47.48:37.23:25.69
F6-camacani_7,P3140158.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1073.0,3627.0,6880562.0,,69.71:70.35:35.37,37.81:33.28:24.05
F6-camacani_7,P3140160.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,804.0,3518.0,4596906.0,,100.06:92.76:42.26,42.75:34.16:21.9
