img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
scale-images_1,20220404_100438.jpg,,4608:3456,2500.0,176.89:10.78:21.52,87.76:124.21:48.48,15.49:19.62:66.63,5.0,0.98,0.9874,0.0377,0.9384,1.04,1.0,1.0,351.0,1952.0,1240721.0,,94.89:80.56:39.8,62.44:55.37:39.49
scale-images_1,20220407_130027.jpg,[b'pq-sample-190'],4000:3000,2675.51,177.53:19.43:25.98,10.22:112.91:60.34,12.46:12.27:22.37,5.0,0.98,0.9642,0.0442,0.9045,1.0278,1.0,1.0,540.0,2891.0,2661367.0,,105.71:78.2:53.58,69.52:62.59:47.35
scale-images_1,20220407_172537.jpg,[b'pq-sample-179'],4000:3000,1971.43,136.82:11.64:13.91,10.31:82.61:33.61,12.28:13.93:22.22,5.0,0.98,0.9679,0.034,0.9252,1.0033,1.0,1.0,494.0,1548.0,1226966.0,,50.75:41.83:29.38,40.12:35.37:28.8
scale-images_1,20220407_114454.jpg,,4000:3000,3918.37,212.45:52.64:55.41,44.16:165.22:89.85,46.87:42.02:68.33,5.0,0.98,1.0154,0.0575,0.9545,1.1053,1.0,1.0,1142.0,3077.0,6137253.0,,92.53:97.59:66.43,49.05:47.23:36.22
scale-images_1,20220407_163204.jpg,,4000:3000,4648.98,212.71:21.72:31.74,10.8:164.21:80.27,10.08:10.61:28.71,5.0,0.98,0.9913,0.0281,0.9647,1.0376,1.0,1.0,584.0,2473.0,2201576.0,,150.74:103.33:73.64,62.88:53.75:44.42
scale-images_1,20220407_113411.jpg,[b'pq-sample-240'],4000:3000,3082.65,171.83:47.12:37.92,41.3:121.26:60.37,36.97:28.09:39.92,5.0,0.98,0.9982,0.0781,0.9284,1.1464,1.0,1.0,834.0,2836.0,3320718.0,,100.0:106.83:68.07,61.64:59.85:48.96
scale-images_1,20220407_123029.jpg,[b'pq-sample-250'],4000:3000,4576.53,171.17:31.36:29.46,31.33:107.91:57.08,29.44:25.0:33.89,5.0,0.98,0.9689,0.0416,0.9085,1.0248,1.0,1.0,506.0,2671.0,2244109.0,,121.45:73.11:49.69,52.17:44.97:36.92
scale-images_1,20220407_172351.jpg,[b'pq-sample-178'],4000:3000,1547.96,190.69:12.52:20.75,9.19:118.24:54.92,13.05:13.99:25.83,5.0,0.98,0.993,0.0618,0.9322,1.1086,1.0,1.0,429.0,1897.0,1373179.0,,59.37:53.81:40.23,41.87:38.36:33.91
scale-images_1,20220404_095553.jpg,[b'pq-sample-229'],4608:3456,,146.98:36.75:37.84,41.0:100.79:56.84,41.23:43.99:64.87,,,,,,,1.0,1.0,594.0,2110.0,1942215.0,,59.4:74.08:46.86,49.83:49.05:44.58
scale-images_1,20220407_171045.jpg,[b'pq-sample-172'],4000:3000,2014.29,181.7:16.7:25.16,9.49:106.01:53.72,14.45:13.51:27.29,5,0.98,0.998,0.0459,0.9532,1.0733,1.0,1.0,709.0,2280.0,2929950.0,,76.96:68.67:46.15,45.62:40.7:29.93
scale-images_1,20220407_163246.jpg,[b'pq-sample-156'],4000:3000,2971.43,148.55:17.76:19.09,9.66:116.23:59.64,22.28:21.39:35.79,5,0.98,0.9769,0.0719,0.8858,1.0736,1.0,1.0,453.0,1987.0,1498914.0,,102.3:69.18:50.87,53.91:43.62:36.98
scale-images_1,20220407_162839.jpg,,4000:3000,2217.35,152.03:15.82:17.64,11.58:121.23:61.39,15.92:14.53:28.02,5,0.98,0.953,0.0901,0.7888,1.0319,1.0,1.0,557.0,2096.0,2171104.0,,111.31:99.01:47.16,55.52:47.92:30.55
scale-images_1,20220407_164535.jpg,,4000:3000,2806.12,162.44:16.86:22.0,14.63:103.87:52.55,9.23:8.38:17.63,5,0.98,0.9777,0.0249,0.9451,1.0199,1.0,1.0,395.0,1733.0,1270496.0,,101.5:72.17:55.95,55.37:46.43:38.28
