folder,imgname,no_ruler_detected,no_panicles_detected
F7-illpa_3,IMG_20180313_165723.jpg,x,
F7-illpa_3,IMG_20180313_161305.jpg,x,
F7-illpa_3,IMG_20180313_170615.jpg,x,
F7-illpa_3,IMG_20180313_161450.jpg,x,
F7-illpa_3,IMG_20180313_171828.jpg,x,
F7-illpa_3,IMG_20180313_165935.jpg,x,
F7-illpa_3,IMG_20180313_172014.jpg,x,
F7-illpa_3,IMG_20180313_162502.jpg,x,
F7-illpa_3,IMG_20180313_161749.jpg,x,
F7-illpa_3,IMG_20180313_170226.jpg,x,
F7-illpa_3,IMG_20180313_171433.jpg,x,
F7-illpa_3,IMG_20180313_172548.jpg,x,
F7-illpa_3,IMG_20180313_154151.jpg,x,
F7-illpa_3,IMG_20180313_172115.jpg,x,
F7-illpa_3,IMG_20180313_165457.jpg,x,
F7-illpa_3,IMG_20180313_171019.jpg,x,
F7-illpa_3,IMG_20180313_163545.jpg,x,
F7-illpa_3,IMG_20180313_163019.jpg,x,
F7-illpa_3,IMG_20180313_172448.jpg,x,
F7-illpa_3,IMG_20180313_170931.jpg,x,
F7-illpa_3,IMG_20180313_172057.jpg,x,
F7-illpa_3,IMG_20180313_171407.jpg,x,
F7-illpa_3,IMG_20180313_165143.jpg,x,
F7-illpa_3,IMG_20180313_172205.jpg,x,
F7-illpa_3,IMG_20180313_165532.jpg,x,
F7-illpa_3,IMG_20180313_171750.jpg,x,
F7-illpa_3,IMG_20180313_162518.jpg,x,
F7-illpa_3,IMG_20180313_171541.jpg,x,
F7-illpa_3,IMG_20180313_170809.jpg,x,
F7-illpa_3,IMG_20180313_172531.jpg,x,
F7-illpa_3,IMG_20180313_170641.jpg,x,
F7-illpa_3,IMG_20180313_172326.jpg,x,
F7-illpa_3,IMG_20180313_161600.jpg,x,
F7-illpa_3,IMG_20180313_170837.jpg,x,
F7-illpa_3,IMG_20180313_170940.jpg,x,
F7-illpa_3,IMG_20180313_162804.jpg,x,
F7-illpa_3,IMG_20180313_161400.jpg,x,
F7-illpa_3,IMG_20180313_172802.jpg,x,
F7-illpa_3,IMG_20180313_161257.jpg,x,
F7-illpa_3,IMG_20180313_164840.jpg,x,
F7-illpa_3,IMG_20180313_170136.jpg,x,
F7-illpa_3,IMG_20180313_160503.jpg,x,
F7-illpa_3,IMG_20180313_162131.jpg,x,
F7-illpa_3,IMG_20180313_170627.jpg,x,
F7-illpa_3,IMG_20180313_162226.jpg,x,
F7-illpa_3,IMG_20180313_165656.jpg,x,
F7-illpa_3,IMG_20180313_165153.jpg,x,
F7-illpa_3,IMG_20180313_170056.jpg,x,
F7-illpa_3,IMG_20180313_164446.jpg,x,
F7-illpa_3,IMG_20180313_172611.jpg,x,
F7-illpa_3,IMG_20180313_161503.jpg,x,
F7-illpa_3,IMG_20180313_170846.jpg,x,
F7-illpa_3,IMG_20180313_171659.jpg,x,
F7-illpa_3,IMG_20180313_163718.jpg,x,
F7-illpa_3,IMG_20180313_163404.jpg,x,
F7-illpa_3,IMG_20180313_172107.jpg,x,
F7-illpa_3,IMG_20180313_162627.jpg,x,
F7-illpa_3,IMG_20180313_161326.jpg,x,
F7-illpa_3,IMG_20180313_163731.jpg,x,
F7-illpa_3,IMG_20180313_165628.jpg,x,
F7-illpa_3,IMG_20180313_170620.jpg,x,
F7-illpa_3,IMG_20180313_161546.jpg,x,
F7-illpa_3,IMG_20180313_172047.jpg,x,
F7-illpa_3,IMG_20180313_164512.jpg,x,
F7-illpa_3,IMG_20180313_165353.jpg,x,
F7-illpa_3,IMG_20180313_161804.jpg,x,
F7-illpa_3,IMG_20180313_165405.jpg,x,
F7-illpa_3,IMG_20180313_165748.jpg,x,
F7-illpa_3,IMG_20180313_163230.jpg,x,
F7-illpa_3,IMG_20180313_160442.jpg,x,
F7-illpa_3,IMG_20180313_172319.jpg,x,
F7-illpa_3,IMG_20180313_171815.jpg,x,
F7-illpa_3,IMG_20180313_164907.jpg,x,
F7-illpa_3,IMG_20180313_170827.jpg,x,
F7-illpa_3,IMG_20180313_162705.jpg,x,
F7-illpa_3,IMG_20180313_161724.jpg,x,
F7-illpa_3,IMG_20180313_162554.jpg,x,
F7-illpa_3,IMG_20180313_165130.jpg,x,
F7-illpa_3,IMG_20180313_171550.jpg,x,
F7-illpa_3,IMG_20180313_172555.jpg,x,
F7-illpa_3,IMG_20180313_161612.jpg,x,
F7-illpa_3,IMG_20180313_170728.jpg,x,
F7-illpa_3,IMG_20180313_161241.jpg,x,
F7-illpa_3,IMG_20180313_162431.jpg,x,
F7-illpa_3,IMG_20180313_163901.jpg,x,
F7-illpa_3,IMG_20180313_163136.jpg,x,
F7-illpa_3,IMG_20180313_165041.jpg,x,
F7-illpa_3,IMG_20180313_164413.jpg,x,
F7-illpa_3,IMG_20180313_164141.jpg,x,
F7-illpa_3,IMG_20180313_172743.jpg,x,
F7-illpa_3,IMG_20180313_164043.jpg,x,
F7-illpa_3,IMG_20180313_162014.jpg,x,
F7-illpa_3,IMG_20180313_171200.jpg,x,
F7-illpa_3,IMG_20180313_171137.jpg,x,
F7-illpa_3,IMG_20180313_172335.jpg,x,
F7-illpa_3,IMG_20180313_171457.jpg,x,
F7-illpa_3,IMG_20180313_171357.jpg,x,
F7-illpa_3,IMG_20180313_170553.jpg,x,
F7-illpa_3,IMG_20180313_162215.jpg,x,
F7-illpa_3,IMG_20180313_161917.jpg,x,
F7-illpa_3,IMG_20180313_164936.jpg,x,
F7-illpa_3,IMG_20180313_164033.jpg,x,
F7-illpa_3,IMG_20180313_171919.jpg,x,
F7-illpa_3,IMG_20180313_163841.jpg,x,
F7-illpa_3,IMG_20180313_171226.jpg,x,
F7-illpa_3,IMG_20180313_171012.jpg,x,
F7-illpa_3,IMG_20180313_165822.jpg,x,
F7-illpa_3,IMG_20180313_164526.jpg,x,
F7-illpa_3,IMG_20180313_170654.jpg,x,
F7-illpa_3,IMG_20180313_171301.jpg,x,
F7-illpa_3,IMG_20180313_172621.jpg,x,
F7-illpa_3,IMG_20180313_165913.jpg,x,
F7-illpa_3,IMG_20180313_164206.jpg,x,
F7-illpa_3,IMG_20180313_163318.jpg,x,
F7-illpa_3,IMG_20180313_160448.jpg,x,
F7-illpa_3,IMG_20180313_162202.jpg,x,
F7-illpa_3,IMG_20180313_165117.jpg,x,
F7-illpa_3,IMG_20180313_160458.jpg,x,
F7-illpa_3,IMG_20180313_161928.jpg,x,
F7-illpa_3,IMG_20180313_164427.jpg,x,
F7-illpa_3,IMG_20180313_170905.jpg,x,
F7-illpa_3,IMG_20180313_164948.jpg,x,
F7-illpa_3,IMG_20180313_170921.jpg,x,
F7-illpa_3,IMG_20180313_171746.jpg,x,
F7-illpa_3,IMG_20180313_161710.jpg,x,
F7-illpa_3,IMG_20180313_162529.jpg,x,
F7-illpa_3,IMG_20180313_162647.jpg,x,
F7-illpa_3,IMG_20180313_171004.jpg,x,
F7-illpa_3,IMG_20180313_171704.jpg,x,
F7-illpa_3,IMG_20180313_165646.jpg,x,
F7-illpa_3,IMG_20180313_170947.jpg,x,
F7-illpa_3,IMG_20180313_165206.jpg,x,
F7-illpa_3,IMG_20180313_171307.jpg,x,
F7-illpa_3,IMG_20180313_161830.jpg,x,
F7-illpa_3,IMG_20180313_171529.jpg,x,
F7-illpa_3,IMG_20180313_162143.jpg,x,
F7-illpa_3,IMG_20180313_162842.jpg,x,
F7-illpa_3,IMG_20180313_165711.jpg,x,
F7-illpa_3,IMG_20180313_165804.jpg,x,
F7-illpa_3,IMG_20180313_160518.jpg,x,
F7-illpa_3,IMG_20180313_162900.jpg,x,
F7-illpa_3,IMG_20180313_171850.jpg,x,
F7-illpa_3,IMG_20180313_170915.jpg,x,
F7-illpa_3,IMG_20180313_162235.jpg,x,
F7-illpa_3,IMG_20180313_160405.jpg,x,
F7-illpa_3,IMG_20180313_161905.jpg,x,
F7-illpa_3,IMG_20180313_171809.jpg,x,
F7-illpa_3,IMG_20180313_165246.jpg,x,
F7-illpa_3,IMG_20180313_172712.jpg,x,
F7-illpa_3,IMG_20180313_172211.jpg,x,
F7-illpa_3,IMG_20180313_170116.jpg,x,
F7-illpa_3,IMG_20180313_172128.jpg,x,
F7-illpa_3,IMG_20180313_171219.jpg,x,
F7-illpa_3,IMG_20180313_172356.jpg,x,
F7-illpa_3,IMG_20180313_171718.jpg,x,
F7-illpa_3,IMG_20180313_163332.jpg,x,
F7-illpa_3,IMG_20180313_165303.jpg,x,
F7-illpa_3,IMG_20180313_164216.jpg,x,
F7-illpa_3,IMG_20180313_172217.jpg,x,
F7-illpa_3,IMG_20180313_171441.jpg,x,
F7-illpa_3,IMG_20180313_162540.jpg,x,
F7-illpa_3,IMG_20180313_170203.jpg,x,
F7-illpa_3,IMG_20180313_170608.jpg,x,
F7-illpa_3,IMG_20180313_165053.jpg,x,
F7-illpa_3,IMG_20180313_160528.jpg,x,
F7-illpa_3,IMG_20180313_170954.jpg,x,
F7-illpa_3,IMG_20180313_170647.jpg,x,
F7-illpa_3,IMG_20180313_172718.jpg,x,
F7-illpa_3,IMG_20180313_162731.jpg,x,
F7-illpa_3,IMG_20180313_162002.jpg,x,
F7-illpa_3,IMG_20180313_163624.jpg,x,
F7-illpa_3,IMG_20180313_161415.jpg,x,
F7-illpa_3,IMG_20180313_171728.jpg,x,
F7-illpa_3,IMG_20180313_163124.jpg,x,
F7-illpa_3,IMG_20180313_162115.jpg,x,
F7-illpa_3,IMG_20180313_165925.jpg,x,
F7-illpa_3,IMG_20180313_172415.jpg,x,
F7-illpa_3,IMG_20180313_160419.jpg,x,
F7-illpa_3,IMG_20180313_172342.jpg,x,
F7-illpa_3,IMG_20180313_171131.jpg,x,
F7-illpa_3,IMG_20180313_171154.jpg,x,
F7-illpa_3,IMG_20180313_172224.jpg,x,
F7-illpa_3,IMG_20180313_171914.jpg,x,
F7-illpa_3,IMG_20180313_172306.jpg,x,
F7-illpa_3,IMG_20180313_161436.jpg,x,
F7-illpa_3,IMG_20180313_171821.jpg,x,
F7-illpa_3,IMG_20180313_163825.jpg,x,
F7-illpa_3,IMG_20180313_164459.jpg,x,
F7-illpa_3,IMG_20180313_165323.jpg,x,
F7-illpa_3,IMG_20180313_165552.jpg,x,
F7-illpa_3,IMG_20180313_171148.jpg,x,
F7-illpa_3,IMG_20180313_165848.jpg,x,
F7-illpa_3,IMG_20180313_170818.jpg,x,
F7-illpa_3,IMG_20180313_172706.jpg,x,
F7-illpa_3,IMG_20180313_171838.jpg,x,
F7-illpa_3,IMG_20180313_164826.jpg,x,
F7-illpa_3,IMG_20180313_171738.jpg,x,
F7-illpa_3,IMG_20180313_161428.jpg,x,
F7-illpa_3,IMG_20180313_172245.jpg,x,
F7-illpa_3,IMG_20180313_172540.jpg,x,
F7-illpa_3,IMG_20180313_171859.jpg,x,
F7-illpa_3,IMG_20180313_163657.jpg,x,
F7-illpa_3,IMG_20180313_163610.jpg,x,
F7-illpa_3,IMG_20180313_165216.jpg,x,
F7-illpa_3,IMG_20180313_171212.jpg,x,
F7-illpa_3,IMG_20180313_171206.jpg,x,
F7-illpa_3,IMG_20180313_162609.jpg,x,
F7-illpa_3,IMG_20180313_172520.jpg,x,
F7-illpa_3,IMG_20180313_163756.jpg,x,
F7-illpa_3,IMG_20180313_165831.jpg,x,
F7-illpa_3,IMG_20180313_163922.jpg,x,
F7-illpa_3,IMG_20180313_172240.jpg,x,
F7-illpa_3,IMG_20180313_161633.jpg,x,
F7-illpa_3,IMG_20180313_170633.jpg,x,
F7-illpa_3,IMG_20180313_171906.jpg,x,
F7-illpa_3,IMG_20180313_163423.jpg,x,
F7-illpa_3,IMG_20180313_171557.jpg,x,
F7-illpa_3,IMG_20180313_172351.jpg,x,
F7-illpa_3,IMG_20180313_165542.jpg,x,
F7-illpa_3,IMG_20180313_161840.jpg,x,
F7-illpa_3,IMG_20180313_171310.jpg,x,
F7-illpa_3,IMG_20180313_163447.jpg,x,
F7-illpa_3,IMG_20180313_172725.jpg,x,
F7-illpa_3,IMG_20180313_170602.jpg,x,
F7-illpa_3,IMG_20180313_171653.jpg,x,
F7-illpa_3,IMG_20180313_160512.jpg,x,
F7-illpa_3,IMG_20180313_165603.jpg,x,
F7-illpa_3,IMG_20180313_170303.jpg,x,
F7-illpa_3,IMG_20180313_171604.jpg,x,
F7-illpa_3,IMG_20180313_171327.jpg,x,
F7-illpa_3,IMG_20180313_172159.jpg,x,
F7-illpa_3,IMG_20180313_165107.jpg,x,
F7-illpa_3,IMG_20180313_170734.jpg,x,
F7-illpa_3,IMG_20180313_163346.jpg,x,
F7-illpa_3,IMG_20180313_172753.jpg,x,
F7-illpa_3,IMG_20180313_162024.jpg,x,
F7-illpa_3,IMG_20180313_172022.jpg,x,
F7-illpa_3,IMG_20180313_162242.jpg,x,
F7-illpa_3,IMG_20180313_172733.jpg,x,
F7-illpa_3,IMG_20180313_170238.jpg,x,
F7-illpa_3,IMG_20180313_171712.jpg,x,
F7-illpa_3,IMG_20180313_170328.jpg,x,
F7-illpa_3,IMG_20180313_172248.jpg,x,
F7-illpa_3,IMG_20180313_165337.jpg,x,
F7-illpa_3,IMG_20180313_171757.jpg,x,
F7-illpa_3,IMG_20180313_172155.jpg,x,
F7-illpa_3,IMG_20180313_165031.jpg,x,
F7-illpa_3,IMG_20180313_162102.jpg,x,
F7-illpa_3,IMG_20180313_172454.jpg,x,
F7-illpa_3,IMG_20180313_161626.jpg,x,
F7-illpa_3,IMG_20180313_165428.jpg,x,
F7-illpa_3,IMG_20180313_171143.jpg,x,
F7-illpa_3,IMG_20180313_165901.jpg,x,
