folder,imgname,no_ruler_detected,no_panicles_detected
F6-camacani_7,P3140380.jpg,x,
F6-camacani_7,P3140226.jpg,x,
F6-camacani_7,P3140410.jpg,x,
F6-camacani_7,P3140186.jpg,x,
F6-camacani_7,P3140369.jpg,x,
F6-camacani_7,P3140094.jpg,x,
F6-camacani_7,P3140428.jpg,x,
F6-camacani_7,P3140070.jpg,x,
F6-camacani_7,P3140355.jpg,x,
F6-camacani_7,P3140391.jpg,x,
F6-camacani_7,P3140493.jpg,x,
F6-camacani_7,P3140149.jpg,x,
F6-camacani_7,P3139988.jpg,x,
F6-camacani_7,P3140368.jpg,x,
F6-camacani_7,P3140268.jpg,x,
F6-camacani_7,P3140422.jpg,x,
F6-camacani_7,P3140404.jpg,x,
F6-camacani_7,P3140052.jpg,x,
F6-camacani_7,P3140224.jpg,x,
F6-camacani_7,P3140365.jpg,x,
F6-camacani_7,P3140232.jpg,x,
F6-camacani_7,P3140442.jpg,x,
F6-camacani_7,P3140127.jpg,x,
F6-camacani_7,P3139993.jpg,x,
F6-camacani_7,P3140304.jpg,x,
F6-camacani_7,P3140288.jpg,x,
F6-camacani_7,P3140059.jpg,x,
F6-camacani_7,P3140322.jpg,x,
F6-camacani_7,P3140220.jpg,x,
F6-camacani_7,P3140476.jpg,x,
F6-camacani_7,P3140184.jpg,x,
F6-camacani_7,P3140345.jpg,x,
F6-camacani_7,P3140078.jpg,x,
F6-camacani_7,P3140089.jpg,x,
F6-camacani_7,P3140108.jpg,x,
F6-camacani_7,P3140302.jpg,x,
F6-camacani_7,P3140083.jpg,x,
F6-camacani_7,P3140478.jpg,x,
F6-camacani_7,P3140439.jpg,x,
F6-camacani_7,P3140497.jpg,x,
F6-camacani_7,P3140217.jpg,x,
F6-camacani_7,P3140073.jpg,x,
F6-camacani_7,P3140058.jpg,x,
F6-camacani_7,P3140091.jpg,x,
F6-camacani_7,P3140093.jpg,x,
F6-camacani_7,P3140048.jpg,x,
F6-camacani_7,P3140079.jpg,x,
F6-camacani_7,P3140311.jpg,x,
F6-camacani_7,P3140395.jpg,x,
F6-camacani_7,P3140401.jpg,x,
F6-camacani_7,P3140137.jpg,x,
F6-camacani_7,P3140210.jpg,x,
F6-camacani_7,P3140123.jpg,x,
F6-camacani_7,P3140414.jpg,x,
F6-camacani_7,P3140198.jpg,x,
F6-camacani_7,P3140347.jpg,x,
F6-camacani_7,P3140111.jpg,x,
F6-camacani_7,P3140272.jpg,x,
F6-camacani_7,P3139991.jpg,x,
F6-camacani_7,P3140221.jpg,x,
F6-camacani_7,P3140326.jpg,x,
F6-camacani_7,P3140402.jpg,x,
F6-camacani_7,P3140242.jpg,x,
F6-camacani_7,P3140488.jpg,x,
F6-camacani_7,P3140462.jpg,x,
F6-camacani_7,P3140468.jpg,x,
F6-camacani_7,P3140192.jpg,x,
F6-camacani_7,P3140335.jpg,x,
F6-camacani_7,P3140371.jpg,x,
F6-camacani_7,P3140419.jpg,x,
F6-camacani_7,P3140262.jpg,x,
F6-camacani_7,P3140095.jpg,x,
F6-camacani_7,P3140328.jpg,x,
F6-camacani_7,P3140053.jpg,x,
F6-camacani_7,P3140204.jpg,x,
F6-camacani_7,P3140356.jpg,x,
F6-camacani_7,P3140147.jpg,x,
F6-camacani_7,P3140113.jpg,x,
F6-camacani_7,P3140101.jpg,x,
F6-camacani_7,P3140344.jpg,x,
F6-camacani_7,P3140357.jpg,x,
F6-camacani_7,P3140139.jpg,x,
F6-camacani_7,P3140228.jpg,x,
F6-camacani_7,P3140133.jpg,x,
F6-camacani_7,P3140434.jpg,x,
F6-camacani_7,P3140182.jpg,x,
F6-camacani_7,P3140331.jpg,x,
F6-camacani_7,P3140399.jpg,x,
F6-camacani_7,P3140389.jpg,x,
F6-camacani_7,P3140449.jpg,x,
F6-camacani_7,P3140465.jpg,x,
F6-camacani_7,P3140477.jpg,x,
F6-camacani_7,P3140075.jpg,x,
F6-camacani_7,P3140294.jpg,x,
F6-camacani_7,P3140057.jpg,x,
F6-camacani_7,P3140397.jpg,x,
F6-camacani_7,P3140333.jpg,x,
F6-camacani_7,P3140234.jpg,x,
F6-camacani_7,P3140296.jpg,x,
F6-camacani_7,P3140384.jpg,x,
F6-camacani_7,P3140125.jpg,x,
F6-camacani_7,P3140340.jpg,x,
F6-camacani_7,P3140376.jpg,x,
F6-camacani_7,P3140452.jpg,x,
F6-camacani_7,P3140276.jpg,x,
F6-camacani_7,P3140090.jpg,x,
F6-camacani_7,P3140312.jpg,x,
F6-camacani_7,P3140274.jpg,x,
F6-camacani_7,P3140236.jpg,x,
F6-camacani_7,P3140252.jpg,x,
F6-camacani_7,P3140450.jpg,x,
F6-camacani_7,P3140418.jpg,x,
F6-camacani_7,P3140061.jpg,x,
F6-camacani_7,P3140494.jpg,x,
F6-camacani_7,P3140168.jpg,x,
F6-camacani_7,P3140214.jpg,x,
F6-camacani_7,P3140145.jpg,x,
F6-camacani_7,P3140443.jpg,x,
F6-camacani_7,P3140426.jpg,x,
F6-camacani_7,P3140373.jpg,x,
F6-camacani_7,P3140200.jpg,x,
F6-camacani_7,P3139987.jpg,x,
F6-camacani_7,P3140456.jpg,x,
F6-camacani_7,P3140458.jpg,x,
F6-camacani_7,P3140489.jpg,x,
F6-camacani_7,P3140364.jpg,x,
F6-camacani_7,P3140424.jpg,x,
F6-camacani_7,P3140284.jpg,x,
F6-camacani_7,P3140066.jpg,x,
F6-camacani_7,P3140086.jpg,x,
F6-camacani_7,P3140464.jpg,x,
F6-camacani_7,P3140178.jpg,x,
F6-camacani_7,P3140260.jpg,x,
F6-camacani_7,P3140117.jpg,x,
F6-camacani_7,P3140329.jpg,x,
F6-camacani_7,P3140372.jpg,x,
F6-camacani_7,P3140435.jpg,x,
F6-camacani_7,P3139999.jpg,x,
F6-camacani_7,P3140408.jpg,x,
F6-camacani_7,P3139997.jpg,x,
F6-camacani_7,P3140385.jpg,x,
F6-camacani_7,P3140206.jpg,x,
F6-camacani_7,P3140087.jpg,x,
F6-camacani_7,P3140481.jpg,x,
F6-camacani_7,P3140430.jpg,x,
F6-camacani_7,P3140427.jpg,x,
F6-camacani_7,P3140360.jpg,x,
F6-camacani_7,P3139983.jpg,x,
F6-camacani_7,P3140469.jpg,x,
F6-camacani_7,P3140156.jpg,x,
F6-camacani_7,P3140363.jpg,x,
F6-camacani_7,P3140069.jpg,x,
F6-camacani_7,P3139985.jpg,x,
F6-camacani_7,P3140337.jpg,x,
F6-camacani_7,P3139995.jpg,x,
F6-camacani_7,P3139984.jpg,x,
F6-camacani_7,P3140158.jpg,x,
F6-camacani_7,P3140160.jpg,x,
F6-camacani_7,P3140474.jpg,x,
F6-camacani_7,P3140438.jpg,x,
F6-camacani_7,P3140074.jpg,x,
F6-camacani_7,P3139989.jpg,x,
F6-camacani_7,P3140248.jpg,x,
F6-camacani_7,P3140454.jpg,x,
F6-camacani_7,P3140106.jpg,x,
F6-camacani_7,P3140319.jpg,x,
F6-camacani_7,P3140314.jpg,x,
F6-camacani_7,P3140343.jpg,x,
F6-camacani_7,P3140121.jpg,x,
F6-camacani_7,P3140379.jpg,x,
F6-camacani_7,P3140367.jpg,x,
F6-camacani_7,P3140225.jpg,x,
F6-camacani_7,P3140431.jpg,x,
F6-camacani_7,P3140308.jpg,x,
F6-camacani_7,P3140381.jpg,x,
F6-camacani_7,P3140411.jpg,x,
F6-camacani_7,P3140109.jpg,x,
F6-camacani_7,P3139994.jpg,x,
F6-camacani_7,P3140246.jpg,x,
F6-camacani_7,P3140290.jpg,x,
F6-camacani_7,P3140188.jpg,x,
F6-camacani_7,P3140240.jpg,x,
F6-camacani_7,P3140264.jpg,x,
F6-camacani_7,P3140498.jpg,x,
F6-camacani_7,P3140316.jpg,x,
F6-camacani_7,P3140349.jpg,x,
F6-camacani_7,P3139996.jpg,x,
F6-camacani_7,P3140099.jpg,x,
F6-camacani_7,P3140470.jpg,x,
F6-camacani_7,P3140218.jpg,x,
F6-camacani_7,P3140054.jpg,x,
F6-camacani_7,P3140135.jpg,x,
F6-camacani_7,P3140180.jpg,x,
F6-camacani_7,P3140065.jpg,x,
F6-camacani_7,P3140407.jpg,x,
F6-camacani_7,P3140324.jpg,x,
F6-camacani_7,P3140351.jpg,x,
F6-camacani_7,P3140063.jpg,x,
F6-camacani_7,P3139981.jpg,x,
F6-camacani_7,P3140085.jpg,x,
F6-camacani_7,P3140250.jpg,x,
F6-camacani_7,P3140480.jpg,x,
F6-camacani_7,P3140208.jpg,x,
F6-camacani_7,P3140151.jpg,x,
F6-camacani_7,P3140222.jpg,x,
F6-camacani_7,P3140436.jpg,x,
F6-camacani_7,P3140377.jpg,x,
F6-camacani_7,P3140229.jpg,x,
F6-camacani_7,P3140393.jpg,x,
F6-camacani_7,P3140415.jpg,x,
F6-camacani_7,P3140071.jpg,x,
F6-camacani_7,P3140320.jpg,x,
F6-camacani_7,P3140126.jpg,x,
F6-camacani_7,P3140420.jpg,x,
F6-camacani_7,P3140412.jpg,x,
F6-camacani_7,P3140129.jpg,x,
F6-camacani_7,P3140460.jpg,x,
F6-camacani_7,P3140244.jpg,x,
F6-camacani_7,P3140174.jpg,x,
F6-camacani_7,P3140375.jpg,x,
F6-camacani_7,P3140492.jpg,x,
F6-camacani_7,P3140383.jpg,x,
F6-camacani_7,P3140361.jpg,x,
F6-camacani_7,P3140067.jpg,x,
F6-camacani_7,P3140216.jpg,x,
F6-camacani_7,P3140353.jpg,x,
F6-camacani_7,P3140166.jpg,x,
F6-camacani_7,P3140081.jpg,x,
F6-camacani_7,P3140105.jpg,x,
F6-camacani_7,P3140310.jpg,x,
F6-camacani_7,P3140172.jpg,x,
F6-camacani_7,P3140196.jpg,x,
F6-camacani_7,P3140500.jpg,x,
F6-camacani_7,P3140282.jpg,x,
F6-camacani_7,P3140300.jpg,x,
F6-camacani_7,P3140238.jpg,x,
F6-camacani_7,P3140119.jpg,x,
F6-camacani_7,P3140298.jpg,x,
F6-camacani_7,P3140359.jpg,x,
F6-camacani_7,P3140213.jpg,x,
F6-camacani_7,P3140141.jpg,x,
F6-camacani_7,P3140496.jpg,x,
F6-camacani_7,P3140062.jpg,x,
F6-camacani_7,P3140131.jpg,x,
F6-camacani_7,P3140490.jpg,x,
F6-camacani_7,P3140233.jpg,x,
F6-camacani_7,P3140170.jpg,x,
F6-camacani_7,P3140387.jpg,x,
F6-camacani_7,P3140278.jpg,x,
F6-camacani_7,P3140082.jpg,x,
F6-camacani_7,P3140466.jpg,x,
