img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F6-camacani_11,P3142204.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1763.0,3275.0,8566814.0,,84.17:90.21:51.21,69.88:66.12:48.77
F6-camacani_11,P3141956.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1054.0,3093.0,5365536.0,,137.09:135.15:79.52,76.81:68.3:57.51
F6-camacani_11,P3142142.jpg,NA,3648:2736,,,,,,,,,,,3.0,1.0,1906.0,2090.0,5616547.0,,95.66:105.1:64.2,69.73:65.87:55.5
F6-camacani_11,P3142142.jpg,NA,3648:2736,,,,,,,,,,,3.0,2.0,516.0,1563.0,990542.0,,77.63:88.72:53.93,66.46:63.61:47.64
F6-camacani_11,P3142142.jpg,NA,3648:2736,,,,,,,,,,,3.0,3.0,972.0,1226.0,1285096.0,,97.55:102.9:60.31,75.89:71.47:54.24
F6-camacani_11,P3142088.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1097.0,3384.0,5782036.0,,138.53:99.88:42.57,62.05:55.94:44.21
F6-camacani_11,P3142019.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1369.0,2900.0,6693601.0,,126.88:111.26:54.9,76.55:64.84:46.94
F6-camacani_11,P3142130.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1142.0,2466.0,4280909.0,,89.35:91.22:50.56,68.6:62.18:41.61
F6-camacani_11,P3142222.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1285.0,3432.0,6479769.0,,162.14:137.38:63.03,65.5:59.18:48.3
F6-camacani_11,P3142207.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,909.0,2803.0,4483320.0,,78.57:87.59:50.84,65.19:61.46:45.1
F6-camacani_11,P3142241.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1043.0,3187.0,5802147.0,,102.51:107.52:57.28,70.64:64.52:47.94
F6-camacani_11,P3141993.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,2269.0,2627.0,9066702.0,,91.42:92.63:54.06,69.04:62.64:46.85
F6-camacani_11,P3142183.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1529.0,2821.0,5606876.0,,129.33:113.9:52.86,67.9:57.69:42.98
F6-camacani_11,P3141990.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1950.0,2662.0,6727987.0,,105.72:104.89:51.63,73.24:63.52:46.75
F6-camacani_11,P3142144.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1491.0,3573.0,7487490.0,,107.97:110.37:61.05,74.57:67.53:55.27
F6-camacani_11,P3142084.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1503.0,2804.0,6621868.0,,134.84:117.24:51.44,68.07:62.08:50.46
F6-camacani_11,P3142235.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,867.0,2898.0,4867995.0,,112.12:110.85:54.01,70.29:62.3:42.97
F6-camacani_11,P3142046.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,916.0,2651.0,3428064.0,,120.68:108.05:48.97,69.47:59.32:44.22
F6-camacani_11,P3142206.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1261.0,3561.0,7190131.0,,75.8:80.94:42.92,40.78:36.14:28.81
F6-camacani_11,P3141986.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1431.0,3036.0,6665746.0,,105.37:108.1:58.27,70.46:65.0:52.07
F6-camacani_11,P3142261.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1207.0,3432.0,7102113.0,,124.07:113.31:50.05,68.25:59.22:45.75
F6-camacani_11,P3142192.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1148.0,3273.0,5355166.0,,71.74:78.1:39.58,36.85:34.28:26.05
F6-camacani_11,P3142086.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,988.0,3380.0,5036456.0,,136.2:103.63:52.89,74.52:65.65:50.62
F6-camacani_11,P3142056.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,963.0,2494.0,4087437.0,,109.67:100.24:43.74,58.95:50.5:33.43
