img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F7-illpa_3,IMG_20180313_160442.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,769.0,2554.0,3418236.0,,118.14:138.64:104.78,56.08:54.1:49.68
F7-illpa_3,IMG_20180313_172319.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,558.0,1931.0,1729198.0,,108.94:111.5:110.01,40.57:38.28:40.4
F7-illpa_3,IMG_20180313_171815.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,629.0,2498.0,2543048.0,,95.08:61.67:49.67,57.46:52.15:42.49
F7-illpa_3,IMG_20180313_164907.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,365.0,2079.0,1263033.0,,127.06:106.84:123.63,44.35:51.69:46.22
F7-illpa_3,IMG_20180313_170827.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,862.0,2490.0,3076965.0,,113.49:104.59:97.95,63.55:55.57:51.18
F7-illpa_3,IMG_20180313_162705.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,578.0,2543.0,2155741.0,,127.43:131.82:85.98,51.68:49.18:45.98
F7-illpa_3,IMG_20180313_161724.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,560.0,2283.0,2233479.0,,108.72:138.7:116.6,54.66:53.13:48.99
F7-illpa_3,IMG_20180313_162554.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,531.0,2272.0,1777233.0,,113.21:122.82:85.05,55.91:53.43:48.47
F7-illpa_3,IMG_20180313_165130.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,533.0,2541.0,2251310.0,,139.72:85.36:76.8,59.66:61.25:52.84
F7-illpa_3,IMG_20180313_171550.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,552.0,2369.0,2205485.0,,116.85:86.95:81.66,41.5:46.44:40.09
F7-illpa_3,IMG_20180313_172555.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,483.0,2478.0,1764411.0,,133.57:111.45:103.07,43.89:51.96:43.96
F7-illpa_3,IMG_20180313_161612.jpg,NA,2560:1920,,,,,,,,,,,2.0,1.0,720.0,2560.0,2685893.0,,116.72:105.05:95.38,62.7:59.96:55.3
F7-illpa_3,IMG_20180313_161612.jpg,NA,2560:1920,,,,,,,,,,,2.0,2.0,293.0,1031.0,463024.0,,95.76:91.6:83.49,48.27:47.61:45.56
F7-illpa_3,IMG_20180313_170728.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,719.0,2383.0,2820015.0,,104.55:104.13:106.53,52.62:54.65:52.07
F7-illpa_3,IMG_20180313_161241.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,537.0,2514.0,2014689.0,,120.13:134.97:114.35,53.67:51.93:50.07
F7-illpa_3,IMG_20180313_162431.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1309.0,2554.0,3917230.0,,121.95:114.44:68.93,53.19:53.06:48.84
F7-illpa_3,IMG_20180313_163901.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,475.0,2560.0,1752780.0,,43.62:63.89:54.18,41.61:48.86:46.48
F7-illpa_3,IMG_20180313_163136.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,534.0,2560.0,2358802.0,,105.05:131.19:97.47,51.73:48.66:45.66
F7-illpa_3,IMG_20180313_165041.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,603.0,2256.0,2176664.0,,104.03:106.45:106.35,53.1:55.26:50.25
F7-illpa_3,IMG_20180313_164413.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,604.0,2551.0,2427400.0,,61.42:66.08:68.97,45.22:47.97:44.84
F7-illpa_3,IMG_20180313_164141.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,574.0,2513.0,2498453.0,,66.23:87.87:59.03,47.21:49.78:40.13
F7-illpa_3,IMG_20180313_172743.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,754.0,2480.0,2878689.0,,112.06:116.4:110.57,54.84:53.73:52.51
F7-illpa_3,IMG_20180313_164043.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,632.0,2468.0,2597765.0,,90.99:132.25:114.6,48.82:50.38:47.84
F7-illpa_3,IMG_20180313_162014.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,680.0,2468.0,2487083.0,,116.48:129.31:87.53,52.26:50.57:47.12
F7-illpa_3,IMG_20180313_171200.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,572.0,2426.0,2259247.0,,94.19:70.32:51.32,46.61:44.69:35.63
F7-illpa_3,IMG_20180313_171137.jpg,NA,2560:1920,,,,,,,,,,,2.0,1.0,528.0,2554.0,2221826.0,,62.28:58.34:47.19,47.59:49.05:41.58
F7-illpa_3,IMG_20180313_171137.jpg,NA,2560:1920,,,,,,,,,,,2.0,2.0,240.0,862.0,323239.0,,44.82:44.84:31.55,34.63:36.85:26.21
F7-illpa_3,IMG_20180313_172335.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,422.0,2096.0,1483390.0,,140.95:108.55:91.77,46.3:46.73:41.31
F7-illpa_3,IMG_20180313_171457.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,596.0,2560.0,2667320.0,,111.15:95.93:85.05,53.64:56.31:47.42
F7-illpa_3,IMG_20180313_171357.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1007.0,2309.0,3252113.0,,140.53:98.6:76.66,52.55:52.06:40.88
F7-illpa_3,IMG_20180313_170553.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,793.0,2560.0,3147913.0,,53.19:58.81:59.75,44.09:45.14:43.73
F7-illpa_3,IMG_20180313_162215.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,379.0,2501.0,1234102.0,,127.41:128.73:81.74,50.97:48.56:47.78
F7-illpa_3,IMG_20180313_161917.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,562.0,2135.0,2117155.0,,125.98:139.36:107.15,53.18:51.46:48.27
