img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F6-camacani_9,P3141149.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,805.0,2745.0,3554370.0,,99.22:77.11:63.92,44.73:41.14:34.9
F6-camacani_9,P3141079.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1181.0,3490.0,7518716.0,,88.31:86.5:36.91,42.87:35.51:21.6
F6-camacani_9,P3141301.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,781.0,3260.0,3446853.0,,86.14:94.7:55.7,59.88:56.07:47.05
F6-camacani_9,P3141042.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1222.0,2913.0,6348840.0,,55.0:63.27:30.08,36.03:34.35:23.55
F6-camacani_9,P3140971.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1367.0,3103.0,7953454.0,,103.0:94.65:35.1,47.96:38.6:26.67
F6-camacani_9,P3141020.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,934.0,3188.0,5061705.0,,98.71:75.02:45.37,43.11:38.79:24.0
F6-camacani_9,P3141152.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1020.0,3359.0,5666313.0,,103.41:89.66:55.12,43.29:38.28:36.15
F6-camacani_9,P3141054.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1128.0,3462.0,7232129.0,,86.61:69.53:36.78,41.0:35.85:22.58
F6-camacani_9,P3141217.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1126.0,3419.0,6337273.0,,120.24:105.46:47.97,63.75:56.04:43.44
F6-camacani_9,P3141263.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,1105.0,3085.0,4970813.0,,116.47:83.98:67.42,52.22:48.56:39.95
F6-camacani_9,P3141214.jpg,NA,3648:2736,,,,,,,,,,,1.0,1.0,787.0,3350.0,4634326.0,,116.7:98.61:44.02,60.93:51.05:38.77
