folder,imgname,no_ruler_detected,no_panicles_detected
F6-camacani_2,_DSC0384(4).jpg,x,
F6-camacani_2,_DSC0367(3).jpg,x,
F6-camacani_2,_DSC0289(2).jpg,x,
F6-camacani_2,_DSC0382(4).jpg,x,
F6-camacani_2,_DSC0265(3).jpg,x,
F6-camacani_2,_DSC0341(2).jpg,x,
F6-camacani_2,_DSC0303(2).jpg,x,
F6-camacani_2,_DSC0274(3).jpg,x,
F6-camacani_2,_DSC0360(3).jpg,x,
F6-camacani_2,_DSC0305(4).jpg,x,
F6-camacani_2,_DSC0265(4).jpg,x,
F6-camacani_2,_DSC0283(3).jpg,x,
F6-camacani_2,_DSC0298(2).jpg,x,
F6-camacani_2,_DSC0294(2).jpg,x,
F6-camacani_2,_DSC0314(2).jpg,x,
F6-camacani_2,_DSC0337(2).jpg,x,
F6-camacani_2,_DSC0355(4).jpg,x,
F6-camacani_2,_DSC0237(4).jpg,x,
F6-camacani_2,_DSC0346(2).jpg,x,
F6-camacani_2,_DSC0303(3).jpg,x,
F6-camacani_2,_DSC0316(2).jpg,x,
F6-camacani_2,_DSC0250(2).jpg,x,
F6-camacani_2,_DSC0248(3).jpg,x,
F6-camacani_2,_DSC0337(3).jpg,x,
F6-camacani_2,_DSC0319(3).jpg,x,
F6-camacani_2,_DSC0266(2).jpg,x,
F6-camacani_2,_DSC0306(4).jpg,x,
F6-camacani_2,_DSC0308(4).jpg,x,
F6-camacani_2,_DSC0323(4).jpg,x,
F6-camacani_2,_DSC0336(3).jpg,x,
F6-camacani_2,_DSC0293(4).jpg,x,
F6-camacani_2,_DSC0238(4).jpg,x,
F6-camacani_2,_DSC0324(4).jpg,x,
F6-camacani_2,_DSC0369(4).jpg,x,
F6-camacani_2,_DSC0367(2).jpg,x,
F6-camacani_2,_DSC0286(4).jpg,x,
F6-camacani_2,_DSC0371(2).jpg,x,
F6-camacani_2,_DSC0375(3).jpg,x,
F6-camacani_2,_DSC0282(2).jpg,x,
F6-camacani_2,_DSC0345(2).jpg,x,
F6-camacani_2,_DSC0294(4).jpg,x,
F6-camacani_2,_DSC0351(3).jpg,x,
F6-camacani_2,_DSC0371(4).jpg,x,
F6-camacani_2,_DSC0343(3).jpg,x,
F6-camacani_2,_DSC0335(2).jpg,x,
F6-camacani_2,_DSC0303(4).jpg,x,
F6-camacani_2,_DSC0361(4).jpg,x,
F6-camacani_2,_DSC0344(4).jpg,x,
F6-camacani_2,_DSC0380(4).jpg,x,
F6-camacani_2,_DSC0363(2).jpg,x,
F6-camacani_2,_DSC0281(3).jpg,x,
F6-camacani_2,_DSC0320(3).jpg,x,
F6-camacani_2,_DSC0384(2).jpg,x,
F6-camacani_2,_DSC0363(4).jpg,x,
F6-camacani_2,_DSC0356(2).jpg,x,
F6-camacani_2,_DSC0251(4).jpg,x,
F6-camacani_2,_DSC0357(3).jpg,x,
F6-camacani_2,_DSC0368(3).jpg,x,
F6-camacani_2,_DSC0281(2).jpg,x,
F6-camacani_2,_DSC0250(3).jpg,x,
F6-camacani_2,_DSC0361(2).jpg,x,
F6-camacani_2,_DSC0361(3).jpg,x,
F6-camacani_2,_DSC0283(4).jpg,x,
F6-camacani_2,_DSC0344(3).jpg,x,
F6-camacani_2,_DSC0263(2).jpg,x,
F6-camacani_2,_DSC0296(2).jpg,x,
F6-camacani_2,_DSC0238(2).jpg,x,
F6-camacani_2,_DSC0289(3).jpg,x,
F6-camacani_2,_DSC0240(3).jpg,x,
F6-camacani_2,_DSC0322(3).jpg,x,
F6-camacani_2,_DSC0275(3).jpg,x,
F6-camacani_2,_DSC0339(4).jpg,x,
F6-camacani_2,_DSC0320(4).jpg,x,
F6-camacani_2,_DSC0289(4).jpg,x,
F6-camacani_2,_DSC0242(4).jpg,x,
F6-camacani_2,_DSC0380(2).jpg,x,
F6-camacani_2,_DSC0248(4).jpg,x,
F6-camacani_2,_DSC0331(3).jpg,x,
F6-camacani_2,_DSC0241(4).jpg,x,
F6-camacani_2,_DSC0260(4).jpg,x,
F6-camacani_2,_DSC0293(2).jpg,x,
F6-camacani_2,_DSC0276(2).jpg,x,
F6-camacani_2,_DSC0346(3).jpg,x,
F6-camacani_2,_DSC0331(2).jpg,x,
F6-camacani_2,_DSC0328(3).jpg,x,
F6-camacani_2,_DSC0329(2).jpg,x,
F6-camacani_2,_DSC0342(2).jpg,x,
F6-camacani_2,_DSC0341(4).jpg,x,
F6-camacani_2,_DSC0344(2).jpg,x,
F6-camacani_2,_DSC0299(2).jpg,x,
F6-camacani_2,_DSC0252(2).jpg,x,
F6-camacani_2,_DSC0370(3).jpg,x,
F6-camacani_2,_DSC0358(4).jpg,x,
F6-camacani_2,_DSC0333(2).jpg,x,
F6-camacani_2,_DSC0368(2).jpg,x,
F6-camacani_2,_DSC0330(2).jpg,x,
F6-camacani_2,_DSC0282(4).jpg,x,
F6-camacani_2,_DSC0257(2).jpg,x,
F6-camacani_2,_DSC0339(3).jpg,x,
F6-camacani_2,_DSC0286(2).jpg,x,
F6-camacani_2,_DSC0266(3).jpg,x,
F6-camacani_2,_DSC0357(2).jpg,x,
F6-camacani_2,_DSC0241(2).jpg,x,
F6-camacani_2,_DSC0347(3).jpg,x,
F6-camacani_2,_DSC0259(2).jpg,x,
F6-camacani_2,_DSC0297(3).jpg,x,
F6-camacani_2,_DSC0340(3).jpg,x,
F6-camacani_2,_DSC0364(2).jpg,x,
F6-camacani_2,_DSC0260(2).jpg,x,
F6-camacani_2,_DSC0246(2).jpg,x,
F6-camacani_2,_DSC0374(4).jpg,x,
F6-camacani_2,_DSC0265(2).jpg,x,
F6-camacani_2,_DSC0272(2).jpg,x,
F6-camacani_2,_DSC0317(4).jpg,x,
F6-camacani_2,_DSC0341(3).jpg,x,
F6-camacani_2,_DSC0334(2).jpg,x,
F6-camacani_2,_DSC0315(4).jpg,x,
F6-camacani_2,_DSC0349(2).jpg,x,
F6-camacani_2,_DSC0297(4).jpg,x,
F6-camacani_2,_DSC0328(4).jpg,x,
F6-camacani_2,_DSC0243(2).jpg,x,
F6-camacani_2,_DSC0257(4).jpg,x,
F6-camacani_2,_DSC0311(2).jpg,x,
F6-camacani_2,_DSC0252(4).jpg,x,
F6-camacani_2,_DSC0335(3).jpg,x,
F6-camacani_2,_DSC0359(2).jpg,x,
F6-camacani_2,_DSC0262(3).jpg,x,
F6-camacani_2,_DSC0374(2).jpg,x,
F6-camacani_2,_DSC0268(2).jpg,x,
F6-camacani_2,_DSC0338(2).jpg,x,
F6-camacani_2,_DSC0263(3).jpg,x,
F6-camacani_2,_DSC0262(4).jpg,x,
F6-camacani_2,_DSC0299(4).jpg,x,
F6-camacani_2,_DSC0376(4).jpg,x,
F6-camacani_2,_DSC0296(4).jpg,x,
F6-camacani_2,_DSC0306(2).jpg,x,
F6-camacani_2,_DSC0349(4).jpg,x,
F6-camacani_2,_DSC0386(2).jpg,x,
F6-camacani_2,_DSC0301(3).jpg,x,
F6-camacani_2,_DSC0318(4).jpg,x,
F6-camacani_2,_DSC0286(3).jpg,x,
F6-camacani_2,_DSC0372(4).jpg,x,
F6-camacani_2,_DSC0295(3).jpg,x,
F6-camacani_2,_DSC0287(3).jpg,x,
F6-camacani_2,_DSC0249(4).jpg,x,
F6-camacani_2,_DSC0374(3).jpg,x,
F6-camacani_2,_DSC0284(3).jpg,x,
F6-camacani_2,_DSC0256(2).jpg,x,
F6-camacani_2,_DSC0274(2).jpg,x,
F6-camacani_2,_DSC0312(2).jpg,x,
F6-camacani_2,_DSC0300(3).jpg,x,
F6-camacani_2,_DSC0308(3).jpg,x,
F6-camacani_2,_DSC0300(4).jpg,x,
F6-camacani_2,_DSC0255(2).jpg,x,
F6-camacani_2,_DSC0334(4).jpg,x,
F6-camacani_2,_DSC0326(4).jpg,x,
F6-camacani_2,_DSC0347(4).jpg,x,
F6-camacani_2,_DSC0270(2).jpg,x,
F6-camacani_2,_DSC0383(2).jpg,x,
F6-camacani_2,_DSC0292(3).jpg,x,
F6-camacani_2,_DSC0298(3).jpg,x,
F6-camacani_2,_DSC0379(2).jpg,x,
F6-camacani_2,_DSC0253(2).jpg,x,
F6-camacani_2,_DSC0280(3).jpg,x,
F6-camacani_2,_DSC0295(2).jpg,x,
F6-camacani_2,_DSC0381(3).jpg,x,
F6-camacani_2,_DSC0280(2).jpg,x,
F6-camacani_2,_DSC0288(4).jpg,x,
F6-camacani_2,_DSC0360(2).jpg,x,
F6-camacani_2,_DSC0323(3).jpg,x,
F6-camacani_2,_DSC0291(3).jpg,x,
F6-camacani_2,_DSC0270(4).jpg,x,
F6-camacani_2,_DSC0249(2).jpg,x,
F6-camacani_2,_DSC0382(2).jpg,x,
F6-camacani_2,_DSC0238(3).jpg,x,
F6-camacani_2,_DSC0274(4).jpg,x,
F6-camacani_2,_DSC0314(4).jpg,x,
F6-camacani_2,_DSC0324(2).jpg,x,
F6-camacani_2,_DSC0291(2).jpg,x,
F6-camacani_2,_DSC0244(2).jpg,x,
F6-camacani_2,_DSC0260(3).jpg,x,
F6-camacani_2,_DSC0354(3).jpg,x,
F6-camacani_2,_DSC0337(4).jpg,x,
F6-camacani_2,_DSC0290(2).jpg,x,
F6-camacani_2,_DSC0377(3).jpg,x,
F6-camacani_2,_DSC0257(3).jpg,x,
F6-camacani_2,_DSC0306(3).jpg,x,
F6-camacani_2,_DSC0350(4).jpg,x,
F6-camacani_2,_DSC0284(2).jpg,x,
F6-camacani_2,_DSC0277(3).jpg,x,
F6-camacani_2,_DSC0259(3).jpg,x,
F6-camacani_2,_DSC0321(4).jpg,x,
F6-camacani_2,_DSC0309(4).jpg,x,
F6-camacani_2,_DSC0311(3).jpg,x,
F6-camacani_2,_DSC0246(3).jpg,x,
F6-camacani_2,_DSC0350(3).jpg,x,
F6-camacani_2,_DSC0317(3).jpg,x,
F6-camacani_2,_DSC0372(2).jpg,x,
F6-camacani_2,_DSC0352(4).jpg,x,
F6-camacani_2,_DSC0314(3).jpg,x,
F6-camacani_2,_DSC0329(4).jpg,x,
F6-camacani_2,_DSC0294(3).jpg,x,
F6-camacani_2,_DSC0240(2).jpg,x,
F6-camacani_2,_DSC0258(4).jpg,x,
F6-camacani_2,_DSC0251(3).jpg,x,
F6-camacani_2,_DSC0269(2).jpg,x,
F6-camacani_2,_DSC0366(4).jpg,x,
F6-camacani_2,_DSC0336(4).jpg,x,
F6-camacani_2,_DSC0268(3).jpg,x,
F6-camacani_2,_DSC0332(3).jpg,x,
F6-camacani_2,_DSC0320(2).jpg,x,
F6-camacani_2,_DSC0323(2).jpg,x,
F6-camacani_2,_DSC0271(4).jpg,x,
F6-camacani_2,_DSC0380(3).jpg,x,
F6-camacani_2,_DSC0310(2).jpg,x,
F6-camacani_2,_DSC0357(4).jpg,x,
F6-camacani_2,_DSC0247(4).jpg,x,
F6-camacani_2,_DSC0255(4).jpg,x,
F6-camacani_2,_DSC0340(2).jpg,x,
F6-camacani_2,_DSC0332(4).jpg,x,
F6-camacani_2,_DSC0356(3).jpg,x,
F6-camacani_2,_DSC0244(3).jpg,x,
F6-camacani_2,_DSC0331(4).jpg,x,
F6-camacani_2,_DSC0268(4).jpg,x,
F6-camacani_2,_DSC0378(3).jpg,x,
F6-camacani_2,_DSC0279(4).jpg,x,
F6-camacani_2,_DSC0307(2).jpg,x,
F6-camacani_2,_DSC0285(4).jpg,x,
F6-camacani_2,_DSC0285(2).jpg,x,
F6-camacani_2,_DSC0287(2).jpg,x,
F6-camacani_2,_DSC0360(4).jpg,x,
F6-camacani_2,_DSC0351(2).jpg,x,
F6-camacani_2,_DSC0385(3).jpg,x,
F6-camacani_2,_DSC0253(3).jpg,x,
F6-camacani_2,_DSC0363(3).jpg,x,
F6-camacani_2,_DSC0353(2).jpg,x,
F6-camacani_2,_DSC0264(4).jpg,x,
F6-camacani_2,_DSC0343(4).jpg,x,
F6-camacani_2,_DSC0315(2).jpg,x,
F6-camacani_2,_DSC0370(2).jpg,x,
F6-camacani_2,_DSC0346(4).jpg,x,
F6-camacani_2,_DSC0312(3).jpg,x,
F6-camacani_2,_DSC0269(3).jpg,x,
F6-camacani_2,_DSC0302(2).jpg,x,
F6-camacani_2,_DSC0280(4).jpg,x,
F6-camacani_2,_DSC0348(2).jpg,x,
F6-camacani_2,_DSC0366(2).jpg,x,
F6-camacani_2,_DSC0348(3).jpg,x,
F6-camacani_2,_DSC0364(4).jpg,x,
F6-camacani_2,_DSC0315(3).jpg,x,
F6-camacani_2,_DSC0273(2).jpg,x,
F6-camacani_2,_DSC0272(3).jpg,x,
F6-camacani_2,_DSC0304(2).jpg,x,
F6-camacani_2,_DSC0291(4).jpg,x,
F6-camacani_2,_DSC0244(4).jpg,x,
F6-camacani_2,_DSC0245(4).jpg,x,
