folder,imgname,no_ruler_detected,no_panicles_detected
F6-camacani_3,_DSC0457(3).jpg,x,
F6-camacani_3,_DSC0488(3).jpg,x,
F6-camacani_3,_DSC0534(4).jpg,x,
F6-camacani_3,_DSC0483(4).jpg,x,
F6-camacani_3,_DSC0507(3).jpg,x,
F6-camacani_3,_DSC0512(2).jpg,x,
F6-camacani_3,_DSC0461(3).jpg,x,
F6-camacani_3,_DSC0534(2).jpg,x,
F6-camacani_3,_DSC0431(4).jpg,x,
F6-camacani_3,_DSC0518(2).jpg,x,
F6-camacani_3,_DSC0538(4).jpg,x,
F6-camacani_3,_DSC0403(2).jpg,x,
F6-camacani_3,_DSC0504(3).jpg,x,
F6-camacani_3,_DSC0491(3).jpg,x,
F6-camacani_3,_DSC0495(3).jpg,x,
F6-camacani_3,_DSC0434(4).jpg,x,
F6-camacani_3,_DSC0520(4).jpg,x,
F6-camacani_3,_DSC0406(3).jpg,x,
F6-camacani_3,_DSC0528(3).jpg,x,
F6-camacani_3,_DSC0389(3).jpg,x,
F6-camacani_3,_DSC0478(4).jpg,x,
F6-camacani_3,_DSC0523(2).jpg,x,
F6-camacani_3,_DSC0513(3).jpg,x,
F6-camacani_3,_DSC0530(4).jpg,x,
F6-camacani_3,_DSC0407(4).jpg,x,
F6-camacani_3,_DSC0433(2).jpg,x,
F6-camacani_3,_DSC0470(4).jpg,x,
F6-camacani_3,_DSC0436(4).jpg,x,
F6-camacani_3,_DSC0393(2).jpg,x,
F6-camacani_3,_DSC0418(2).jpg,x,
F6-camacani_3,_DSC0409(2).jpg,x,
F6-camacani_3,_DSC0457(2).jpg,x,
F6-camacani_3,_DSC0461(4).jpg,x,
F6-camacani_3,_DSC0464(4).jpg,x,
F6-camacani_3,_DSC0494(3).jpg,x,
F6-camacani_3,_DSC0484(2).jpg,x,
F6-camacani_3,_DSC0526(4).jpg,x,
F6-camacani_3,_DSC0510(4).jpg,x,
F6-camacani_3,_DSC0487(4).jpg,x,
F6-camacani_3,_DSC0481(4).jpg,x,
F6-camacani_3,_DSC0534(3).jpg,x,
F6-camacani_3,_DSC0502(4).jpg,x,
F6-camacani_3,_DSC0396(3).jpg,x,
F6-camacani_3,_DSC0408(2).jpg,x,
F6-camacani_3,_DSC0497(3).jpg,x,
F6-camacani_3,_DSC0526(2).jpg,x,
F6-camacani_3,_DSC0537(3).jpg,x,
F6-camacani_3,_DSC0532(2).jpg,x,
F6-camacani_3,_DSC0400(2).jpg,x,
F6-camacani_3,_DSC0390(4).jpg,x,
F6-camacani_3,_DSC0529(2).jpg,x,
F6-camacani_3,_DSC0496(2).jpg,x,
F6-camacani_3,_DSC0469(2).jpg,x,
F6-camacani_3,_DSC0499(2).jpg,x,
F6-camacani_3,_DSC0468(3).jpg,x,
F6-camacani_3,_DSC0414(3).jpg,x,
F6-camacani_3,_DSC0506(4).jpg,x,
F6-camacani_3,_DSC0508(3).jpg,x,
F6-camacani_3,_DSC0434(3).jpg,x,
F6-camacani_3,_DSC0536(2).jpg,x,
F6-camacani_3,_DSC0432(2).jpg,x,
F6-camacani_3,_DSC0394(3).jpg,x,
F6-camacani_3,_DSC0450(4).jpg,x,
F6-camacani_3,_DSC0402(4).jpg,x,
F6-camacani_3,_DSC0426(2).jpg,x,
F6-camacani_3,_DSC0480(2).jpg,x,
F6-camacani_3,_DSC0463(3).jpg,x,
F6-camacani_3,_DSC0445(2).jpg,x,
F6-camacani_3,_DSC0421(4).jpg,x,
F6-camacani_3,_DSC0474(3).jpg,x,
F6-camacani_3,_DSC0447(2).jpg,x,
F6-camacani_3,_DSC0446(3).jpg,x,
F6-camacani_3,_DSC0522(3).jpg,x,
F6-camacani_3,_DSC0395(3).jpg,x,
F6-camacani_3,_DSC0500(2).jpg,x,
F6-camacani_3,_DSC0492(3).jpg,x,
F6-camacani_3,_DSC0480(3).jpg,x,
F6-camacani_3,_DSC0406(2).jpg,x,
F6-camacani_3,_DSC0505(2).jpg,x,
F6-camacani_3,_DSC0472(2).jpg,x,
F6-camacani_3,_DSC0451(2).jpg,x,
F6-camacani_3,_DSC0421(3).jpg,x,
F6-camacani_3,_DSC0533(2).jpg,x,
F6-camacani_3,_DSC0402(2).jpg,x,
F6-camacani_3,_DSC0422(3).jpg,x,
F6-camacani_3,_DSC0394(2).jpg,x,
F6-camacani_3,_DSC0412(3).jpg,x,
F6-camacani_3,_DSC0525(3).jpg,x,
F6-camacani_3,_DSC0532(4).jpg,x,
F6-camacani_3,_DSC0391(3).jpg,x,
F6-camacani_3,_DSC0529(3).jpg,x,
F6-camacani_3,_DSC0430(3).jpg,x,
F6-camacani_3,_DSC0462(3).jpg,x,
F6-camacani_3,_DSC0475(4).jpg,x,
F6-camacani_3,_DSC0522(2).jpg,x,
F6-camacani_3,_DSC0517(3).jpg,x,
F6-camacani_3,_DSC0444(3).jpg,x,
F6-camacani_3,_DSC0403(3).jpg,x,
F6-camacani_3,_DSC0396(2).jpg,x,
F6-camacani_3,_DSC0524(4).jpg,x,
F6-camacani_3,_DSC0494(4).jpg,x,
F6-camacani_3,_DSC0422(4).jpg,x,
F6-camacani_3,_DSC0498(3).jpg,x,
F6-camacani_3,_DSC0437(4).jpg,x,
F6-camacani_3,_DSC0445(4).jpg,x,
F6-camacani_3,_DSC0459(4).jpg,x,
F6-camacani_3,_DSC0493(2).jpg,x,
F6-camacani_3,_DSC0496(4).jpg,x,
F6-camacani_3,_DSC0516(3).jpg,x,
F6-camacani_3,_DSC0408(3).jpg,x,
F6-camacani_3,_DSC0452(2).jpg,x,
F6-camacani_3,_DSC0500(4).jpg,x,
F6-camacani_3,_DSC0449(3).jpg,x,
F6-camacani_3,_DSC0464(2).jpg,x,
F6-camacani_3,_DSC0473(4).jpg,x,
F6-camacani_3,_DSC0433(3).jpg,x,
F6-camacani_3,_DSC0536(4).jpg,x,
F6-camacani_3,_DSC0517(2).jpg,x,
F6-camacani_3,_DSC0503(2).jpg,x,
F6-camacani_3,_DSC0424(3).jpg,x,
F6-camacani_3,_DSC0485(3).jpg,x,
F6-camacani_3,_DSC0392(4).jpg,x,
F6-camacani_3,_DSC0440(3).jpg,x,
F6-camacani_3,_DSC0489(2).jpg,x,
F6-camacani_3,_DSC0405(4).jpg,x,
F6-camacani_3,_DSC0442(3).jpg,x,
F6-camacani_3,_DSC0400(3).jpg,x,
F6-camacani_3,_DSC0432(4).jpg,x,
F6-camacani_3,_DSC0447(3).jpg,x,
F6-camacani_3,_DSC0399(3).jpg,x,
F6-camacani_3,_DSC0398(4).jpg,x,
F6-camacani_3,_DSC0471(2).jpg,x,
F6-camacani_3,_DSC0390(2).jpg,x,
