folder,imgname,no_ruler_detected,no_panicles_detected
F6-camacani_4,_DSC0599(3).jpg,x,
F6-camacani_4,_DSC0550(4).jpg,x,
F6-camacani_4,_DSC0723(3).jpg,x,
F6-camacani_4,_DSC0560(2).jpg,x,
F6-camacani_4,_DSC0653(3).jpg,x,
F6-camacani_4,_DSC0557(2).jpg,x,
F6-camacani_4,_DSC0665 (2).jpg,x,
F6-camacani_4,_DSC0734(3).jpg,x,
F6-camacani_4,_DSC0546(4).jpg,x,
F6-camacani_4,_DSC0552(4).jpg,x,
F6-camacani_4,_DSC0638(2).jpg,x,
F6-camacani_4,_DSC0597(4).jpg,x,
F6-camacani_4,_DSC0737(2).jpg,x,
F6-camacani_4,_DSC0544(4).jpg,x,
F6-camacani_4,_DSC0554(2).jpg,x,
F6-camacani_4,_DSC0727(2).jpg,x,
F6-camacani_4,_DSC0547(2).jpg,x,
F6-camacani_4,_DSC0593(4).jpg,x,
F6-camacani_4,_DSC0553(2).jpg,x,
F6-camacani_4,_DSC0565(3).jpg,x,
F6-camacani_4,_DSC0693(3).jpg,x,
F6-camacani_4,_DSC0554(4).jpg,x,
F6-camacani_4,_DSC0739(3).jpg,x,
F6-camacani_4,_DSC0714(3).jpg,x,
F6-camacani_4,_DSC0724(2).jpg,x,
F6-camacani_4,_DSC0722(3).jpg,x,
F6-camacani_4,_DSC0663(3).jpg,x,
F6-camacani_4,_DSC0671(2).jpg,x,
F6-camacani_4,_DSC0679(3).jpg,x,
F6-camacani_4,_DSC0541(3).jpg,x,
F6-camacani_4,_DSC0673(3).jpg,x,
F6-camacani_4,_DSC0620(2).jpg,x,
F6-camacani_4,_DSC0632(3).jpg,x,
F6-camacani_4,_DSC0544(3).jpg,x,
F6-camacani_4,_DSC0570(3).jpg,x,
F6-camacani_4,_DSC0715(3).jpg,x,
F6-camacani_4,_DSC0590(3).jpg,x,
F6-camacani_4,_DSC0732(2).jpg,x,
F6-camacani_4,_DSC0566(4).jpg,x,
F6-camacani_4,_DSC0689(3).jpg,x,
F6-camacani_4,_DSC0564(4).jpg,x,
F6-camacani_4,_DSC0665(2).jpg,x,
F6-camacani_4,_DSC0718(2).jpg,x,
F6-camacani_4,_DSC0571(2).jpg,x,
F6-camacani_4,_DSC0658(2).jpg,x,
F6-camacani_4,_DSC0550(2).jpg,x,
F6-camacani_4,_DSC0741(3).jpg,x,
F6-camacani_4,_DSC0543(3).jpg,x,
F6-camacani_4,_DSC0642(2).jpg,x,
F6-camacani_4,_DSC0742(2).jpg,x,
F6-camacani_4,_DSC0666(2).jpg,x,
F6-camacani_4,_DSC0559(2).jpg,x,
F6-camacani_4,_DSC0611(2).jpg,x,
F6-camacani_4,_DSC0664(2).jpg,x,
F6-camacani_4,_DSC0685(3).jpg,x,
F6-camacani_4,_DSC0714(2).jpg,x,
F6-camacani_4,_DSC0726(2).jpg,x,
F6-camacani_4,_DSC0565(2).jpg,x,
F6-camacani_4,_DSC0597(2).jpg,x,
F6-camacani_4,_DSC0600(4).jpg,x,
F6-camacani_4,_DSC0575(3).jpg,x,
F6-camacani_4,_DSC0599(2).jpg,x,
F6-camacani_4,_DSC0636(3).jpg,x,
F6-camacani_4,_DSC0573(4).jpg,x,
F6-camacani_4,_DSC0578(2).jpg,x,
F6-camacani_4,_DSC0695(2).jpg,x,
F6-camacani_4,_DSC0590(2).jpg,x,
F6-camacani_4,_DSC0592(3).jpg,x,
F6-camacani_4,_DSC0683(2).jpg,x,
F6-camacani_4,_DSC0584(4).jpg,x,
F6-camacani_4,_DSC0735(3).jpg,x,
F6-camacani_4,_DSC0566(2).jpg,x,
F6-camacani_4,_DSC0585(2).jpg,x,
F6-camacani_4,_DSC0588(4).jpg,x,
F6-camacani_4,_DSC0542(4).jpg,x,
F6-camacani_4,_DSC0682(3).jpg,x,
F6-camacani_4,_DSC0706(2).jpg,x,
F6-camacani_4,_DSC0675(2).jpg,x,
F6-camacani_4,_DSC0624(3).jpg,x,
F6-camacani_4,_DSC0686(2).jpg,x,
F6-camacani_4,_DSC0678(3).jpg,x,
F6-camacani_4,_DSC0699(2).jpg,x,
F6-camacani_4,_DSC0548(4).jpg,x,
F6-camacani_4,_DSC0734(2).jpg,x,
F6-camacani_4,_DSC0622(3).jpg,x,
F6-camacani_4,_DSC0564(3).jpg,x,
F6-camacani_4,_DSC0626(2).jpg,x,
F6-camacani_4,_DSC0669(2).jpg,x,
F6-camacani_4,_DSC0604(2).jpg,x,
F6-camacani_4,_DSC0597(3).jpg,x,
F6-camacani_4,_DSC0628(2).jpg,x,
F6-camacani_4,_DSC0662(2).jpg,x,
F6-camacani_4,_DSC0542(2).jpg,x,
F6-camacani_4,_DSC0603(2).jpg,x,
F6-camacani_4,_DSC0736(2).jpg,x,
F6-camacani_4,_DSC0730(2).jpg,x,
F6-camacani_4,_DSC0742(3).jpg,x,
F6-camacani_4,_DSC0579(4).jpg,x,
F6-camacani_4,_DSC0729(2).jpg,x,
F6-camacani_4,_DSC0592(4).jpg,x,
F6-camacani_4,_DSC0690(3).jpg,x,
F6-camacani_4,_DSC0627(3).jpg,x,
F6-camacani_4,_DSC0660(2).jpg,x,
F6-camacani_4,_DSC0561(3).jpg,x,
F6-camacani_4,_DSC0669(3).jpg,x,
F6-camacani_4,_DSC0651(2).jpg,x,
F6-camacani_4,_DSC0635(3).jpg,x,
F6-camacani_4,_DSC0647(3).jpg,x,
F6-camacani_4,_DSC0617(2).jpg,x,
F6-camacani_4,_DSC0616(2).jpg,x,
F6-camacani_4,_DSC0607(3).jpg,x,
F6-camacani_4,_DSC0668(2).jpg,x,
F6-camacani_4,_DSC0601(4).jpg,x,
F6-camacani_4,_DSC0623(2).jpg,x,
F6-camacani_4,_DSC0692(3).jpg,x,
F6-camacani_4,_DSC0644(3).jpg,x,
F6-camacani_4,_DSC0610(3).jpg,x,
F6-camacani_4,_DSC0740(2).jpg,x,
F6-camacani_4,_DSC0562(2).jpg,x,
F6-camacani_4,_DSC0687(3).jpg,x,
F6-camacani_4,_DSC0560(4).jpg,x,
F6-camacani_4,_DSC0711(2).jpg,x,
F6-camacani_4,_DSC0599(4).jpg,x,
F6-camacani_4,_DSC0659(3).jpg,x,
F6-camacani_4,_DSC0667(3).jpg,x,
F6-camacani_4,_DSC0544(2).jpg,x,
F6-camacani_4,_DSC0723(2).jpg,x,
F6-camacani_4,_DSC0556(2).jpg,x,
F6-camacani_4,_DSC0594(2).jpg,x,
F6-camacani_4,_DSC0680(2).jpg,x,
F6-camacani_4,_DSC0654(2).jpg,x,
F6-camacani_4,_DSC0632(2).jpg,x,
F6-camacani_4,_DSC0645(2).jpg,x,
F6-camacani_4,_DSC0672(3).jpg,x,
F6-camacani_4,_DSC0719(3).jpg,x,
F6-camacani_4,_DSC0689(2).jpg,x,
F6-camacani_4,_DSC0550(3).jpg,x,
F6-camacani_4,_DSC0715(2).jpg,x,
F6-camacani_4,_DSC0604(4).jpg,x,
F6-camacani_4,_DSC0571(3).jpg,x,
F6-camacani_4,_DSC0540(4).jpg,x,
F6-camacani_4,_DSC0605(4).jpg,x,
F6-camacani_4,_DSC0696(3).jpg,x,
F6-camacani_4,_DSC0579(3).jpg,x,
F6-camacani_4,_DSC0603(4).jpg,x,
F6-camacani_4,_DSC0680(3).jpg,x,
F6-camacani_4,_DSC0554(3).jpg,x,
F6-camacani_4,_DSC0602(3).jpg,x,
F6-camacani_4,_DSC0690(2).jpg,x,
F6-camacani_4,_DSC0629(3).jpg,x,
F6-camacani_4,_DSC0577(4).jpg,x,
F6-camacani_4,_DSC0728(3).jpg,x,
F6-camacani_4,_DSC0636(2).jpg,x,
F6-camacani_4,_DSC0641(3).jpg,x,
F6-camacani_4,_DSC0675(3).jpg,x,
F6-camacani_4,_DSC0593(3).jpg,x,
F6-camacani_4,_DSC0580(2).jpg,x,
F6-camacani_4,_DSC0605(3).jpg,x,
F6-camacani_4,_DSC0614(2).jpg,x,
F6-camacani_4,_DSC0676(2).jpg,x,
F6-camacani_4,_DSC0552(3).jpg,x,
F6-camacani_4,_DSC0562(4).jpg,x,
F6-camacani_4,_DSC0698(2).jpg,x,
F6-camacani_4,_DSC0563(2).jpg,x,
F6-camacani_4,_DSC0656(2).jpg,x,
F6-camacani_4,_DSC0575(2).jpg,x,
F6-camacani_4,_DSC0583(2).jpg,x,
F6-camacani_4,_DSC0646(3).jpg,x,
F6-camacani_4,_DSC0546(2).jpg,x,
F6-camacani_4,_DSC0647(2).jpg,x,
F6-camacani_4,_DSC0720(3).jpg,x,
F6-camacani_4,_DSC0639(2).jpg,x,
F6-camacani_4,_DSC0648(2).jpg,x,
F6-camacani_4,_DSC0600(3).jpg,x,
F6-camacani_4,_DSC0708(3).jpg,x,
F6-camacani_4,_DSC0656(3).jpg,x,
F6-camacani_4,_DSC0692(2).jpg,x,
F6-camacani_4,_DSC0619(2).jpg,x,
F6-camacani_4,_DSC0726(3).jpg,x,
F6-camacani_4,_DSC0626(3).jpg,x,
F6-camacani_4,_DSC0604(3).jpg,x,
F6-camacani_4,_DSC0698(3).jpg,x,
F6-camacani_4,_DSC0585(3).jpg,x,
F6-camacani_4,_DSC0606(2).jpg,x,
F6-camacani_4,_DSC0540(2).jpg,x,
F6-camacani_4,_DSC0717(2).jpg,x,
F6-camacani_4,_DSC0702(2).jpg,x,
F6-camacani_4,_DSC0699(3).jpg,x,
F6-camacani_4,_DSC0573(3).jpg,x,
F6-camacani_4,_DSC0712(2).jpg,x,
F6-camacani_4,_DSC0587(3).jpg,x,
F6-camacani_4,_DSC0546(3).jpg,x,
F6-camacani_4,_DSC0633(3).jpg,x,
F6-camacani_4,_DSC0702(3).jpg,x,
F6-camacani_4,_DSC0704(3).jpg,x,
F6-camacani_4,_DSC0589(4).jpg,x,
F6-camacani_4,_DSC0593(2).jpg,x,
F6-camacani_4,_DSC0622(2).jpg,x,
F6-camacani_4,_DSC0705(2).jpg,x,
F6-camacani_4,_DSC0729(3).jpg,x,
F6-camacani_4,_DSC0661(2).jpg,x,
F6-camacani_4,_DSC0705(3).jpg,x,
F6-camacani_4,_DSC0559(3).jpg,x,
F6-camacani_4,_DSC0672(2).jpg,x,
F6-camacani_4,_DSC0602(2).jpg,x,
F6-camacani_4,_DSC0614(3).jpg,x,
F6-camacani_4,_DSC0701(2).jpg,x,
F6-camacani_4,_DSC0613(2).jpg,x,
F6-camacani_4,_DSC0547(3).jpg,x,
F6-camacani_4,_DSC0681(2).jpg,x,
F6-camacani_4,_DSC0739(2).jpg,x,
F6-camacani_4,_DSC0657(2).jpg,x,
F6-camacani_4,_DSC0639(3).jpg,x,
F6-camacani_4,_DSC0618(3).jpg,x,
F6-camacani_4,_DSC0572(2).jpg,x,
F6-camacani_4,_DSC0696(2).jpg,x,
F6-camacani_4,_DSC0709(2).jpg,x,
F6-camacani_4,_DSC0684(3).jpg,x,
F6-camacani_4,_DSC0556(4).jpg,x,
F6-camacani_4,_DSC0581(3).jpg,x,
F6-camacani_4,_DSC0583(4).jpg,x,
F6-camacani_4,_DSC0711(3).jpg,x,
F6-camacani_4,_DSC0666(3).jpg,x,
F6-camacani_4,_DSC0569(2).jpg,x,
F6-camacani_4,_DSC0587(2).jpg,x,
F6-camacani_4,_DSC0584(2).jpg,x,
F6-camacani_4,_DSC0567(4).jpg,x,
F6-camacani_4,_DSC0539(3).jpg,x,
F6-camacani_4,_DSC0568(2).jpg,x,
F6-camacani_4,_DSC0543(2).jpg,x,
F6-camacani_4,_DSC0633(2).jpg,x,
F6-camacani_4,_DSC0585(4).jpg,x,
F6-camacani_4,_DSC0643(3).jpg,x,
F6-camacani_4,_DSC0684(2).jpg,x,
F6-camacani_4,_DSC0557(3).jpg,x,
F6-camacani_4,_DSC0687(2).jpg,x,
F6-camacani_4,_DSC0562(3).jpg,x,
F6-camacani_4,_DSC0629(2).jpg,x,
F6-camacani_4,_DSC0610(2).jpg,x,
F6-camacani_4,_DSC0588(2).jpg,x,
F6-camacani_4,_DSC0657(3).jpg,x,
F6-camacani_4,_DSC0635(2).jpg,x,
