img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F7-illpa_4,IMG_20180314_155221.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,645.0,1736.0,1841327.0,,142.78:107.32:133.6,55.89:63.67:52.94
F7-illpa_4,IMG_20180314_154849.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,992.0,2560.0,3949164.0,,114.07:94.19:109.52,55.9:56.2:57.12
F7-illpa_4,IMG_20180313_174126.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,533.0,1540.0,768940.0,,113.44:75.52:108.76,40.93:42.69:40.91
F7-illpa_4,IMG_20180313_173542.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,556.0,2433.0,2153917.0,,98.67:73.41:73.76,35.48:35.67:35.34
F7-illpa_4,IMG_20180314_154832.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,608.0,2204.0,1787214.0,,118.25:111.04:123.89,55.03:50.56:53.76
F7-illpa_4,IMG_20180313_174148.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,764.0,2331.0,2355577.0,,94.49:99.07:109.08,45.09:44.43:46.26
F7-illpa_4,IMG_20180314_160608.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,702.0,2458.0,2733502.0,,99.22:126.54:82.04,54.98:54.0:46.82
F7-illpa_4,IMG_20180313_173102.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,601.0,2345.0,2588795.0,,122.85:122.61:121.69,42.73:38.74:41.12
F7-illpa_4,IMG_20180314_154953.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,530.0,2442.0,2192175.0,,119.19:97.48:93.78,57.91:57.76:51.26
F7-illpa_4,IMG_20180313_173359.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,795.0,2547.0,3208963.0,,115.74:118.2:113.2,49.48:47.18:47.24
F7-illpa_4,IMG_20180314_155447.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,746.0,2560.0,3292271.0,,138.64:106.69:114.83,55.75:59.05:52.08
F7-illpa_4,IMG_20180313_173346.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,670.0,2548.0,2516428.0,,116.62:120.98:119.1,46.29:45.47:45.08
F7-illpa_4,IMG_20180313_173233.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,668.0,2422.0,2645146.0,,111.84:120.95:114.96,41.89:38.39:42.08
F7-illpa_4,IMG_20180314_160644.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,640.0,2261.0,2129656.0,,98.31:134.13:112.15,50.18:48.56:46.79
F7-illpa_4,IMG_20180314_160247.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,831.0,2178.0,2982904.0,,92.27:115.69:77.17,57.93:57.52:47.28
F7-illpa_4,IMG_20180313_173639.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,358.0,2243.0,1122817.0,,108.01:84.39:97.24,40.2:39.37:39.72
F7-illpa_4,IMG_20180313_173809.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,569.0,2528.0,2544373.0,,80.15:83.19:82.49,45.42:44.65:43.74
F7-illpa_4,IMG_20180314_160437.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,813.0,2272.0,2827616.0,,104.21:128.96:97.57,59.31:56.87:51.2
F7-illpa_4,IMG_20180313_173121.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,750.0,2408.0,2938588.0,,64.12:66.79:63.28,41.78:41.15:40.53
F7-illpa_4,IMG_20180314_160226.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,684.0,2409.0,2278370.0,,37.78:29.03:34.71,34.85:42.28:45.07
F7-illpa_4,IMG_20180314_161024.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,757.0,2526.0,2567478.0,,68.88:84.44:65.9,46.38:49.05:46.64
F7-illpa_4,IMG_20180313_173204.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,705.0,2446.0,3088446.0,,109.5:115.07:114.83,49.59:46.29:45.09
F7-illpa_4,IMG_20180314_155452.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1440.0,2286.0,3760213.0,,149.05:104.1:113.46,57.29:63.5:53.28
F7-illpa_4,IMG_20180313_174100.jpg,NA,2560:1920,,,,,,,,,,,2.0,1.0,513.0,2335.0,2052905.0,,109.53:107.41:110.1,45.63:43.96:41.79
F7-illpa_4,IMG_20180313_174100.jpg,NA,2560:1920,,,,,,,,,,,2.0,2.0,407.0,1123.0,689517.0,,88.24:101.22:101.72,36.23:34.68:32.2
F7-illpa_4,IMG_20180314_160415.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,521.0,2065.0,1436301.0,,111.92:133.8:97.45,56.28:52.34:46.21
F7-illpa_4,IMG_20180313_173252.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,574.0,2330.0,2329813.0,,118.77:117.57:118.48,40.34:38.71:39.12
F7-illpa_4,IMG_20180314_160252.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,938.0,2420.0,3934121.0,,116.26:134.88:76.23,50.99:47.27:39.03
F7-illpa_4,IMG_20180313_173058.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,807.0,1984.0,2926996.0,,106.27:109.51:103.9,55.11:50.81:49.18
F7-illpa_4,IMG_20180314_155727.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,781.0,2560.0,3293552.0,,111.56:112.47:103.04,56.55:51.86:52.03
F7-illpa_4,IMG_20180313_173417.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,574.0,2514.0,2575512.0,,47.03:44.71:44.03,30.21:32.55:33.32
F7-illpa_4,IMG_20180314_160540.jpg,NA,2560:1920,,,,,,,,,,,2.0,1.0,662.0,2158.0,2259831.0,,104.06:133.96:100.56,52.5:51.11:47.73
F7-illpa_4,IMG_20180314_160540.jpg,NA,2560:1920,,,,,,,,,,,2.0,2.0,337.0,925.0,531427.0,,99.52:137.03:100.28,45.43:42.52:36.75
F7-illpa_4,IMG_20180314_160054.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,602.0,2560.0,2746830.0,,124.79:109.13:98.79,58.21:58.08:50.42
F7-illpa_4,IMG_20180314_155018.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,527.0,2473.0,2083917.0,,119.82:108.4:106.56,53.59:52.69:51.73
F7-illpa_4,IMG_20180313_173915.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,711.0,1708.0,1003017.0,,44.92:22.08:39.97,35.68:31.95:39.96
F7-illpa_4,IMG_20180314_155647.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,871.0,2357.0,2954142.0,,120.15:121.99:116.61,58.1:56.09:50.48
F7-illpa_4,IMG_20180313_173441.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,516.0,2560.0,2233415.0,,120.63:121.75:121.47,46.88:45.71:45.64
F7-illpa_4,IMG_20180314_160419.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,724.0,2225.0,2853774.0,,96.26:125.82:94.08,57.48:55.07:49.28
F7-illpa_4,IMG_20180314_155511.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,925.0,2543.0,3478949.0,,95.91:92.45:80.92,50.78:49.18:53.57
F7-illpa_4,IMG_20180313_173816.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,687.0,2523.0,2625064.0,,53.03:58.43:67.01,34.35:40.15:49.81
