folder,imgname,no_ruler_detected,no_panicles_detected
F6-camacani_6,P3139827.jpg,x,
F6-camacani_6,P3139840.jpg,x,
F6-camacani_6,P3139970.jpg,x,
F6-camacani_6,_DSC1000.jpg,x,
F6-camacani_6,P3139901.jpg,x,
F6-camacani_6,P3139884.jpg,x,
F6-camacani_6,P3139978.jpg,x,
F6-camacani_6,P3139768.jpg,x,
F6-camacani_6,P3130006.jpg,x,
F6-camacani_6,P3139975.jpg,x,
F6-camacani_6,P3139950.jpg,x,
F6-camacani_6,P3139907.jpg,x,
F6-camacani_6,P3139880.jpg,x,
F6-camacani_6,P3139829.jpg,x,
F6-camacani_6,P3130018.jpg,x,
F6-camacani_6,P3139919.jpg,x,
F6-camacani_6,P3139850.jpg,x,
F6-camacani_6,P3139811.jpg,x,
F6-camacani_6,P3139949.jpg,x,
F6-camacani_6,P3139895.jpg,x,
F6-camacani_6,P3139887.jpg,x,
F6-camacani_6,P3139875.jpg,x,
F6-camacani_6,P3139771.jpg,x,
F6-camacani_6,_DSC0990(2).jpg,x,
F6-camacani_6,P3139961.jpg,x,
F6-camacani_6,P3139757.jpg,x,
F6-camacani_6,P3130004.jpg,x,
F6-camacani_6,P3139799.jpg,x,
F6-camacani_6,P3139870.jpg,x,
F6-camacani_6,_DSC0962(2).jpg,x,
F6-camacani_6,P3139965.jpg,x,
F6-camacani_6,P3130039.jpg,x,
F6-camacani_6,_DSC0987(3).jpg,x,
F6-camacani_6,P3139900.jpg,x,
F6-camacani_6,_DSC0999(3).jpg,x,
F6-camacani_6,P3139812.jpg,x,
F6-camacani_6,_DSC0995(3).jpg,x,
F6-camacani_6,P3139942.jpg,x,
F6-camacani_6,P3130031.jpg,x,
F6-camacani_6,P3130046.jpg,x,
F6-camacani_6,_DSC0991(3).jpg,x,
F6-camacani_6,P3139738.jpg,x,
F6-camacani_6,P3139759.jpg,x,
F6-camacani_6,P3130019.jpg,x,
F6-camacani_6,P3139922.jpg,x,
F6-camacani_6,_DSC0981(3).jpg,x,
F6-camacani_6,P3130020.jpg,x,
F6-camacani_6,_DSC0993(2).jpg,x,
F6-camacani_6,P3139924.jpg,x,
F6-camacani_6,P3139890.jpg,x,
F6-camacani_6,P3130025.jpg,x,
F6-camacani_6,_DSC0991(2).jpg,x,
F6-camacani_6,P3139765.jpg,x,
F6-camacani_6,P3139810.jpg,x,
F6-camacani_6,P3130033.jpg,x,
F6-camacani_6,P3130021.jpg,x,
F6-camacani_6,P3130022.jpg,x,
F6-camacani_6,P3139872.jpg,x,
F6-camacani_6,P3139766.jpg,x,
F6-camacani_6,P3139833.jpg,x,
F6-camacani_6,P3139739.jpg,x,
F6-camacani_6,P3139826.jpg,x,
F6-camacani_6,P3139930.jpg,x,
F6-camacani_6,P3139830.jpg,x,
F6-camacani_6,_DSC0963(2).jpg,x,
F6-camacani_6,P3139935.jpg,x,
F6-camacani_6,P3139828.jpg,x,
F6-camacani_6,P3139889.jpg,x,
F6-camacani_6,P3139869.jpg,x,
F6-camacani_6,_DSC0973(3).jpg,x,
F6-camacani_6,_DSC0975(2).jpg,x,
F6-camacani_6,_DSC0987(2).jpg,x,
F6-camacani_6,P3139888.jpg,x,
F6-camacani_6,P3139853.jpg,x,
F6-camacani_6,_DSC0966(3).jpg,x,
F6-camacani_6,P3139954.jpg,x,
F6-camacani_6,P3139744.jpg,x,
F6-camacani_6,P3130003.jpg,x,
F6-camacani_6,P3139937.jpg,x,
F6-camacani_6,P3139823.jpg,x,
F6-camacani_6,P3139803.jpg,x,
F6-camacani_6,P3139963.jpg,x,
F6-camacani_6,P3139767.jpg,x,
F6-camacani_6,P3139777.jpg,x,
F6-camacani_6,P3139952.jpg,x,
F6-camacani_6,P3139769.jpg,x,
F6-camacani_6,P3139801.jpg,x,
F6-camacani_6,P3139846.jpg,x,
F6-camacani_6,P3139886.jpg,x,
F6-camacani_6,P3139804.jpg,x,
F6-camacani_6,P3139941.jpg,x,
F6-camacani_6,_DSC0984(2).jpg,x,
F6-camacani_6,_DSC0970(3).jpg,x,
F6-camacani_6,_DSC0968(2).jpg,x,
F6-camacani_6,P3139914.jpg,x,
F6-camacani_6,P3139741.jpg,x,
F6-camacani_6,P3139785.jpg,x,
F6-camacani_6,P3130030.jpg,x,
F6-camacani_6,P3139791.jpg,x,
F6-camacani_6,P3139836.jpg,x,
F6-camacani_6,_DSC0976(2).jpg,x,
F6-camacani_6,_DSC0972(3).jpg,x,
F6-camacani_6,_DSC0975(3).jpg,x,
F6-camacani_6,P3139959.jpg,x,
F6-camacani_6,_DSC0982(2).jpg,x,
F6-camacani_6,P3139874.jpg,x,
F6-camacani_6,_DSC0990(3).jpg,x,
F6-camacani_6,P3130015.jpg,x,
F6-camacani_6,_DSC0998(3).jpg,x,
F6-camacani_6,P3139763.jpg,x,
F6-camacani_6,P3130016.jpg,x,
F6-camacani_6,P3130043.jpg,x,
F6-camacani_6,_DSC0965(2).jpg,x,
F6-camacani_6,P3139834.jpg,x,
F6-camacani_6,P3139966.jpg,x,
F6-camacani_6,_DSC0985(3).jpg,x,
F6-camacani_6,P3139852.jpg,x,
F6-camacani_6,P3139908.jpg,x,
F6-camacani_6,P3139925.jpg,x,
F6-camacani_6,P3139745.jpg,x,
F6-camacani_6,P3130010.jpg,x,
F6-camacani_6,P3139847.jpg,x,
F6-camacani_6,P3139814.jpg,x,
F6-camacani_6,P3139871.jpg,x,
F6-camacani_6,P3139883.jpg,x,
F6-camacani_6,_DSC0993(3).jpg,x,
F6-camacani_6,P3139923.jpg,x,
F6-camacani_6,_DSC0978(3).jpg,x,
F6-camacani_6,P3139857.jpg,x,
F6-camacani_6,P3139820.jpg,x,
F6-camacani_6,P3139772.jpg,x,
F6-camacani_6,_DSC0979(3).jpg,x,
F6-camacani_6,P3139957.jpg,x,
F6-camacani_6,P3139953.jpg,x,
F6-camacani_6,P3139976.jpg,x,
F6-camacani_6,_DSC0962(3).jpg,x,
F6-camacani_6,P3130045.jpg,x,
F6-camacani_6,P3139917.jpg,x,
F6-camacani_6,P3139964.jpg,x,
F6-camacani_6,P3139947.jpg,x,
F6-camacani_6,P3139931.jpg,x,
F6-camacani_6,P3139756.jpg,x,
F6-camacani_6,P3139946.jpg,x,
F6-camacani_6,P3139860.jpg,x,
F6-camacani_6,P3139839.jpg,x,
F6-camacani_6,P3139876.jpg,x,
F6-camacani_6,P3139854.jpg,x,
F6-camacani_6,P3139736.jpg,x,
F6-camacani_6,P3139898.jpg,x,
F6-camacani_6,P3139866.jpg,x,
F6-camacani_6,_DSC0960(2).jpg,x,
F6-camacani_6,P3139969.jpg,x,
F6-camacani_6,_DSC0988(3).jpg,x,
F6-camacani_6,P3139865.jpg,x,
F6-camacani_6,_DSC0963(3).jpg,x,
F6-camacani_6,P3139818.jpg,x,
F6-camacani_6,_DSC0965(3).jpg,x,
F6-camacani_6,P3139911.jpg,x,
F6-camacani_6,P3130040.jpg,x,
F6-camacani_6,P3130032.jpg,x,
F6-camacani_6,P3130044.jpg,x,
F6-camacani_6,P3139774.jpg,x,
F6-camacani_6,P3139918.jpg,x,
F6-camacani_6,P3139881.jpg,x,
F6-camacani_6,P3139749.jpg,x,
F6-camacani_6,P3130037.jpg,x,
F6-camacani_6,P3139856.jpg,x,
F6-camacani_6,_DSC0976(3).jpg,x,
F6-camacani_6,P3139862.jpg,x,
F6-camacani_6,P3139910.jpg,x,
F6-camacani_6,P3139882.jpg,x,
F6-camacani_6,P3139971.jpg,x,
F6-camacani_6,P3139807.jpg,x,
F6-camacani_6,P3130002.jpg,x,
F6-camacani_6,P3139868.jpg,x,
F6-camacani_6,P3130009.jpg,x,
F6-camacani_6,_DSC0960(3).jpg,x,
F6-camacani_6,P3139848.jpg,x,
F6-camacani_6,P3139902.jpg,x,
F6-camacani_6,P3139795.jpg,x,
F6-camacani_6,P3139822.jpg,x,
F6-camacani_6,P3130014.jpg,x,
F6-camacani_6,P3139835.jpg,x,
F6-camacani_6,P3139805.jpg,x,
F6-camacani_6,P3139778.jpg,x,
F6-camacani_6,P3139796.jpg,x,
F6-camacani_6,P3139797.jpg,x,
F6-camacani_6,P3139735.jpg,x,
F6-camacani_6,P3139845.jpg,x,
F6-camacani_6,P3139926.jpg,x,
F6-camacani_6,P3139892.jpg,x,
F6-camacani_6,P3139809.jpg,x,
F6-camacani_6,P3139781.jpg,x,
F6-camacani_6,P3139816.jpg,x,
F6-camacani_6,P3139972.jpg,x,
