img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F7-illpa_2,IMG_20180313_152539.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,1506.0,3254.0,7037954.0,,156.25:107.96:102.69,44.54:44.62:41.13
F7-illpa_2,IMG_20180313_143524.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,944.0,3982.0,6115985.0,,99.44:92.25:75.13,39.59:39.53:36.98
F7-illpa_2,IMG_20180313_152620.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,863.0,3156.0,4729643.0,,90.96:66.62:50.4,45.69:46.25:41.05
F7-illpa_2,IMG_20180313_152642.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,791.0,3250.0,4046924.0,,126.08:115.8:118.23,47.51:47.27:46.93
F7-illpa_2,IMG_20180313_150001.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1481.0,4136.0,8836727.0,,150.7:110.54:82.85,56.32:61.83:55.05
F7-illpa_2,IMG_20180313_153732.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,792.0,3264.0,4754875.0,,124.12:95.1:76.41,47.32:49.91:47.77
F7-illpa_2,IMG_20180313_145753.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,885.0,4062.0,6291040.0,,117.84:103.49:100.76,53.15:60.66:54.09
F7-illpa_2,IMG_20180313_152851.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,1151.0,3192.0,5057919.0,,135.51:107.82:101.69,37.39:37.71:39.66
F7-illpa_2,IMG_20180313_144157.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1024.0,4147.0,6555598.0,,125.13:123.69:103.09,49.33:46.99:47.59
F7-illpa_2,IMG_20180313_150606.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1055.0,4102.0,6819894.0,,136.63:101.49:80.74,46.18:50.01:45.56
F7-illpa_2,IMG_20180313_151411.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1652.0,3670.0,7433703.0,,143.72:93.18:56.93,56.63:55.63:43.33
F7-illpa_2,IMG_20180313_154102.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1378.0,2334.0,3728441.0,,140.68:112.34:116.79,59.48:60.75:52.7
F7-illpa_2,IMG_20180313_143158.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1103.0,3830.0,7586989.0,,109.88:119.27:104.17,42.29:42.68:39.7
F7-illpa_2,IMG_20180313_143441.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1371.0,4064.0,7847416.0,,110.19:120.95:100.51,55.28:53.69:52.88
F7-illpa_2,IMG_20180313_143607.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1120.0,3868.0,7463473.0,,122.98:123.08:115.92,49.04:51.74:50.54
F7-illpa_2,IMG_20180313_153432.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,815.0,3083.0,4554863.0,,141.42:115.54:96.36,55.21:52.86:46.62
F7-illpa_2,IMG_20180313_153846.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,472.0,1469.0,1131126.0,,82.73:70.13:55.74,43.29:39.12:38.25
F7-illpa_2,IMG_20180313_150409.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,847.0,4111.0,5419164.0,,149.51:97.58:68.23,49.94:56.0:44.08
F7-illpa_2,IMG_20180313_153217.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,1069.0,3175.0,5599161.0,,139.16:104.99:90.21,65.49:72.37:66.92
F7-illpa_2,IMG_20180313_144932.jpg,NA,4160:3120,,,,,,,,,,,2.0,1.0,1093.0,4160.0,6997461.0,,128.4:125.51:119.87,56.34:55.7:53.21
F7-illpa_2,IMG_20180313_144932.jpg,NA,4160:3120,,,,,,,,,,,2.0,2.0,765.0,2398.0,2424574.0,,81.29:96.43:97.91,36.21:35.89:34.24
F7-illpa_2,IMG_20180313_152815.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,988.0,2909.0,4126645.0,,130.41:117.96:108.18,46.54:47.63:44.62
F7-illpa_2,IMG_20180313_152443.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,561.0,2255.0,2014061.0,,95.05:83.22:78.21,43.82:41.63:41.34
F7-illpa_2,IMG_20180313_143926.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1564.0,4046.0,8819910.0,,125.87:110.1:80.63,54.21:52.68:46.94
F7-illpa_2,IMG_20180313_150905.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1913.0,4103.0,10133108.0,,124.74:96.98:86.21,46.64:52.1:48.65
F7-illpa_2,IMG_20180313_144731.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1167.0,4008.0,8297671.0,,141.21:115.2:97.41,55.15:49.99:51.33
F7-illpa_2,IMG_20180313_142749.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1311.0,3788.0,8522585.0,,140.6:130.02:78.48,53.96:50.62:41.37
F7-illpa_2,IMG_20180313_153133.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,1170.0,3088.0,5491276.0,,100.43:63.36:50.72,35.27:34.01:28.23
F7-illpa_2,IMG_20180313_143843.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,887.0,4072.0,5767082.0,,154.03:128.7:101.96,48.48:49.72:45.97
F7-illpa_2,IMG_20180313_153853.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,597.0,2393.0,2199658.0,,141.08:87.71:82.92,49.89:55.12:49.26
F7-illpa_2,IMG_20180313_145006.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1169.0,3948.0,6731077.0,,98.23:107.17:101.86,51.62:48.61:51.95
F7-illpa_2,IMG_20180313_143741.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1347.0,4160.0,10555470.0,,161.15:130.78:86.12,46.44:47.61:40.8
F7-illpa_2,IMG_20180313_144646.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1010.0,3748.0,6539986.0,,134.97:111.71:78.26,51.84:51.33:48.92
F7-illpa_2,IMG_20180313_153725.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,655.0,3009.0,3496102.0,,128.77:110.17:85.52,65.46:69.25:62.43
F7-illpa_2,IMG_20180313_150018.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1138.0,3912.0,6315870.0,,109.22:73.88:53.79,47.87:49.76:43.42
F7-illpa_2,IMG_20180313_153211.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,2024.0,3095.0,9006169.0,,147.46:101.18:82.93,63.64:73.17:60.99
F7-illpa_2,IMG_20180313_152358.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1298.0,4105.0,8885624.0,,103.71:147.66:108.32,43.06:40.59:44.73
F7-illpa_2,IMG_20180313_152945.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,761.0,2805.0,3644311.0,,161.59:104.54:84.65,50.12:54.94:43.08
F7-illpa_2,IMG_20180313_143458.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1394.0,4160.0,10399995.0,,153.45:124.97:89.56,41.75:43.26:42.48
F7-illpa_2,IMG_20180313_145223.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1468.0,4160.0,10078163.0,,138.87:118.27:117.96,55.62:59.42:49.36
F7-illpa_2,IMG_20180313_145117.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,985.0,4130.0,6617888.0,,117.44:119.37:115.44,57.73:56.47:53.02
F7-illpa_2,IMG_20180313_145800.jpg,NA,4160:3120,,,,,,,,,,,2.0,1.0,941.0,4105.0,6266796.0,,128.48:103.52:93.13,49.98:56.71:49.03
F7-illpa_2,IMG_20180313_145800.jpg,NA,4160:3120,,,,,,,,,,,2.0,2.0,571.0,2294.0,1812020.0,,109.86:94.84:78.11,43.0:46.3:36.24
F7-illpa_2,IMG_20180313_151736.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,983.0,3928.0,5953833.0,,139.81:101.05:75.69,55.84:54.54:47.63
F7-illpa_2,IMG_20180313_144225.jpg,NA,4160:3120,,,,,,,,,,,2.0,1.0,1441.0,4144.0,8534522.0,,136.16:136.04:123.71,56.62:57.02:53.94
F7-illpa_2,IMG_20180313_144225.jpg,NA,4160:3120,,,,,,,,,,,2.0,2.0,778.0,2610.0,2974894.0,,106.73:115.39:102.39,50.15:50.32:45.42
F7-illpa_2,IMG_20180313_154131.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,637.0,2109.0,2197409.0,,83.63:71.89:68.84,65.63:67.35:59.1
F7-illpa_2,IMG_20180313_143814.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1161.0,3905.0,7583280.0,,144.38:118.43:82.61,40.04:39.04:36.5
F7-illpa_2,IMG_20180313_143747.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1118.0,4057.0,7344939.0,,155.03:125.39:85.99,46.13:46.77:42.14
F7-illpa_2,IMG_20180313_152611.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,664.0,3235.0,4004686.0,,139.59:123.66:118.04,43.15:47.52:45.95
F7-illpa_2,IMG_20180313_145710.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1217.0,3698.0,6228114.0,,157.97:98.31:109.31,43.77:50.02:47.15
F7-illpa_2,IMG_20180313_144122.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1126.0,4145.0,7462956.0,,131.84:118.28:88.78,53.87:51.61:48.61
F7-illpa_2,IMG_20180313_143236.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1159.0,4157.0,8714859.0,,157.99:130.33:93.55,43.59:44.86:41.25
F7-illpa_2,IMG_20180313_152547.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,638.0,3125.0,3159327.0,,134.68:138.69:129.13,40.39:44.13:44.38
F7-illpa_2,IMG_20180313_152635.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,586.0,2452.0,2624054.0,,121.79:85.12:77.6,48.21:46.57:43.33
F7-illpa_2,IMG_20180313_144147.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1315.0,4009.0,7466448.0,,88.4:97.42:82.15,48.61:45.53:48.34
F7-illpa_2,IMG_20180313_150623.jpg,NA,4160:3120,,,,,,,,,,,2.0,1.0,1676.0,3848.0,8580655.0,,82.65:67.92:60.85,43.9:43.04:42.67
F7-illpa_2,IMG_20180313_150623.jpg,NA,4160:3120,,,,,,,,,,,2.0,2.0,804.0,2256.0,2788719.0,,85.19:69.05:66.99,37.96:38.46:35.87
F7-illpa_2,IMG_20180313_145058.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1020.0,4000.0,5481733.0,,121.92:125.39:124.41,59.38:57.75:55.83
F7-illpa_2,IMG_20180313_150925.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1296.0,4063.0,5923717.0,,116.63:87.88:78.72,44.14:49.51:44.97
F7-illpa_2,IMG_20180313_143937.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,988.0,4098.0,6607325.0,,156.28:124.76:87.7,44.35:44.89:43.11
F7-illpa_2,IMG_20180313_145657.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1207.0,3926.0,6999851.0,,129.97:98.11:75.45,66.63:60.95:52.85
F7-illpa_2,IMG_20180313_144409.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,2024.0,4160.0,10974555.0,,127.81:102.4:70.67,53.17:50.1:43.52
F7-illpa_2,IMG_20180313_145146.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,990.0,4136.0,6458885.0,,112.13:117.79:112.58,56.71:54.04:52.0
F7-illpa_2,IMG_20180313_143352.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,2038.0,4152.0,10783648.0,,144.66:116.16:80.24,49.36:49.69:45.86
F7-illpa_2,IMG_20180313_151502.jpg,NA,4160:3120,,,,,,,,,,,2.0,1.0,1037.0,3355.0,5357937.0,,139.66:77.1:70.74,46.44:54.16:42.22
F7-illpa_2,IMG_20180313_151502.jpg,NA,4160:3120,,,,,,,,,,,2.0,2.0,711.0,1886.0,1837708.0,,115.36:71.43:62.27,43.84:51.4:36.78
F7-illpa_2,IMG_20180313_151435.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1327.0,3605.0,7058622.0,,109.96:46.97:54.85,35.44:37.64:38.92
F7-illpa_2,IMG_20180313_150428.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1118.0,4071.0,7008254.0,,114.88:75.71:62.87,39.8:40.45:35.23
F7-illpa_2,IMG_20180313_144352.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1012.0,4160.0,6741779.0,,127.88:124.51:106.95,52.75:51.4:47.95
F7-illpa_2,IMG_20180313_144128.jpg,NA,4160:3120,,,,,,,,,,,2.0,1.0,1005.0,4077.0,6443064.0,,131.28:121.67:91.37,54.59:51.71:51.78
F7-illpa_2,IMG_20180313_144128.jpg,NA,4160:3120,,,,,,,,,,,2.0,2.0,974.0,1709.0,1742746.0,,122.93:122.63:93.17,38.38:39.91:35.59
F7-illpa_2,IMG_20180313_152729.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,1023.0,3076.0,5266485.0,,112.7:72.35:47.89,45.4:43.38:31.79
F7-illpa_2,IMG_20180313_153453.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,762.0,2873.0,3168758.0,,92.61:84.25:70.09,54.97:54.43:47.62
F7-illpa_2,IMG_20180313_152628.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,971.0,2944.0,4787063.0,,103.04:67.33:50.09,44.83:41.05:36.77
F7-illpa_2,IMG_20180313_151249.jpg,NA,4160:3120,,,,,,,,,,,2.0,1.0,959.0,4126.0,6580892.0,,151.2:116.52:108.45,52.52:65.68:53.44
F7-illpa_2,IMG_20180313_151249.jpg,NA,4160:3120,,,,,,,,,,,2.0,2.0,641.0,2487.0,3081535.0,,108.77:80.13:74.37,52.19:54.12:42.51
F7-illpa_2,IMG_20180313_151813.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,809.0,3406.0,4407125.0,,129.13:90.51:68.73,47.32:50.28:42.6
F7-illpa_2,IMG_20180313_144942.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,841.0,3772.0,4863683.0,,113.87:119.72:117.71,53.08:50.4:49.42
F7-illpa_2,IMG_20180313_144836.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1326.0,3973.0,8324327.0,,131.11:126.24:106.13,54.08:52.32:50.44
F7-illpa_2,IMG_20180313_151515.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,776.0,3655.0,3938319.0,,135.88:104.73:93.66,42.41:50.05:52.8
F7-illpa_2,IMG_20180313_151731.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1307.0,3949.0,7080686.0,,110.85:85.82:90.5,54.07:60.46:55.84
F7-illpa_2,IMG_20180313_144954.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,972.0,4068.0,6380016.0,,107.98:116.23:112.43,53.8:52.18:51.03
F7-illpa_2,IMG_20180313_145955.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,898.0,3903.0,5941769.0,,127.83:94.77:68.69,53.72:55.07:44.55
F7-illpa_2,IMG_20180313_145602.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1109.0,4023.0,7356247.0,,107.92:111.15:106.39,46.97:51.21:52.26
F7-illpa_2,IMG_20180313_152906.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,885.0,3230.0,4368370.0,,88.17:65.89:53.4,42.16:40.17:35.59
F7-illpa_2,IMG_20180313_144852.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1199.0,3711.0,7510394.0,,108.08:112.59:83.05,52.5:51.69:48.6
F7-illpa_2,IMG_20180313_150638.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1145.0,3943.0,7713368.0,,98.27:63.0:43.51,45.2:43.28:34.03
F7-illpa_2,IMG_20180313_143950.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1119.0,4114.0,6547086.0,,114.82:120.33:97.3,52.37:50.23:53.88
F7-illpa_2,IMG_20180313_143617.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1532.0,3940.0,10455467.0,,155.27:118.79:83.04,50.34:50.49:45.23
F7-illpa_2,IMG_20180313_152921.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,876.0,3200.0,4723523.0,,88.71:36.13:47.43,45.49:41.79:43.35
F7-illpa_2,IMG_20180313_152436.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1069.0,3489.0,5159364.0,,119.1:122.89:110.69,46.7:44.48:51.21
F7-illpa_2,IMG_20180313_150630.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1029.0,3998.0,6841711.0,,126.64:93.66:67.46,53.25:56.47:47.3
F7-illpa_2,IMG_20180313_153059.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,913.0,3193.0,4804007.0,,139.09:119.08:89.55,45.87:52.65:50.35
F7-illpa_2,IMG_20180313_143244.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1067.0,4015.0,7257864.0,,116.33:113.39:93.56,49.55:49.85:46.67
F7-illpa_2,IMG_20180313_152719.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,718.0,2781.0,3533228.0,,141.24:105.57:88.41,36.49:39.75:36.91
F7-illpa_2,IMG_20180313_144801.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1656.0,3610.0,7871768.0,,115.22:116.82:96.06,51.21:47.43:48.15
F7-illpa_2,IMG_20180313_153518.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,724.0,2822.0,2748829.0,,129.41:95.09:84.65,43.54:41.72:42.03
F7-illpa_2,IMG_20180313_145909.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1333.0,4134.0,8836123.0,,139.94:105.8:94.06,51.27:59.31:51.61
F7-illpa_2,IMG_20180313_153241.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,1058.0,3264.0,5713665.0,,147.27:107.34:88.62,54.28:53.63:53.24
F7-illpa_2,IMG_20180313_153512.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,1666.0,3250.0,6750950.0,,125.61:98.04:89.55,58.14:57.77:51.77
F7-illpa_2,IMG_20180313_145609.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1039.0,3789.0,6360908.0,,123.75:95.19:88.04,51.49:57.44:52.73
F7-illpa_2,IMG_20180313_145028.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1095.0,4160.0,7650432.0,,71.48:76.27:67.49,44.5:44.4:44.21
F7-illpa_2,IMG_20180313_143711.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1168.0,4160.0,8066705.0,,144.97:119.42:81.59,51.25:49.27:45.14
F7-illpa_2,IMG_20180313_150136.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1097.0,3822.0,7135064.0,,109.57:74.01:49.1,40.23:38.89:33.4
F7-illpa_2,IMG_20180313_153153.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,1234.0,3127.0,5331551.0,,80.25:56.39:43.37,47.67:43.58:39.28
F7-illpa_2,IMG_20180313_143546.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1079.0,3909.0,6482022.0,,142.37:119.46:94.43,53.2:52.85:50.15
F7-illpa_2,IMG_20180313_143849.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,935.0,3746.0,5164844.0,,122.08:92.06:65.6,42.82:41.88:40.65
F7-illpa_2,IMG_20180313_143806.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1033.0,4160.0,8338899.0,,114.05:114.02:106.77,51.99:50.53:47.96
F7-illpa_2,IMG_20180313_150141.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1018.0,4160.0,6746802.0,,108.69:68.8:54.46,43.96:45.61:38.04
F7-illpa_2,IMG_20180313_144656.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,974.0,4010.0,6189468.0,,115.99:109.64:84.09,48.62:46.27:43.77
F7-illpa_2,IMG_20180313_153442.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,982.0,3218.0,5627556.0,,142.36:119.79:112.73,47.67:50.21:45.49
F7-illpa_2,IMG_20180313_152759.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,1842.0,3264.0,7186748.0,,86.43:78.03:61.04,47.1:45.68:42.92
F7-illpa_2,IMG_20180313_152959.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,996.0,3253.0,5519557.0,,125.93:125.94:97.25,42.09:41.28:39.07
F7-illpa_2,IMG_20180313_150420.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1684.0,4122.0,9298965.0,,150.05:105.2:79.85,44.59:43.88:39.09
F7-illpa_2,IMG_20180313_152352.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1119.0,4103.0,7279621.0,,82.92:70.62:58.35,44.7:47.63:43.76
F7-illpa_2,IMG_20180313_151443.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,904.0,3650.0,5614896.0,,137.52:104.4:71.72,60.01:60.75:51.68
F7-illpa_2,IMG_20180313_153035.jpg,NA,3264:2448,,,,,,,,,,,1.0,1.0,741.0,3198.0,3805976.0,,155.02:116.84:88.27,43.78:47.89:42.31
F7-illpa_2,IMG_20180313_145121.jpg,NA,4160:3120,,,,,,,,,,,1.0,1.0,1062.0,3375.0,4667133.0,,103.37:110.87:103.02,57.53:51.24:49.11
